APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	Cont_S1.PAU	Cont_S2.PAU	Cont_S3.PAU	Cont_S4.PAU	TDP43_S5.PAU	TDP43_S6.PAU	TDP43_S7.PAU	Cont_S1.TPM	Cont_S2.TPM	Cont_S3.TPM	Cont_S4.TPM	TDP43_S5.TPM	TDP43_S6.TPM	TDP43_S7.TPM	Site	Control_mean_PAU	KO_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000074054.23_2_D	ENST00000263710	ENSG00000074054.23	CLASP1	chr2	121338045	121340947	-	121338045	121340860	2815	4	20.444	32.977	33.311	19.343	32.732	37.632	22.075	21.630916	30.789049	35.493696	20.350613	38.562194	40.683644	28.149793	D	26.51875	30.813	4.29425	0.509472800521389	1	NS	NS
ENSG00000074054.23_3_D	ENST00000263710	ENSG00000074054.23	CLASP1	chr2	121339509	121340947	-	121339509	121340860	1351	4	5.49	0	0	8.43	0	4.523	4.065	5.808665	0	0	8.869045	0	4.890107	5.184024	D	3.48	2.86266666666667	-0.617333333333333	0.818035257404132	1	NS	NS
ENSG00000074054.23_4_P	ENST00000263710	ENSG00000074054.23	CLASP1	chr2	121340530	121340947	-	121340530	121340860	330	4	7.814	0	8.561	9.869	11.955	0	10.949	8.268098	0	9.121747	10.383377	14.083903	0	13.96171	P	6.561	7.63466666666667	1.07366666666667	0.822651735259463	1	NS	NS
ENSG00000115109.16_1_S	ENST00000263713,ENST00000443902,ENST00000452780	ENSG00000115109.16	EPB41L5	chr2	120174840	120179119	+	120174907	120179119	4212	1	100	100	100	100	100	100	100	15.538875	14.657012	16.012185	15.103797	16.091136	14.838597	15.718336	S	100	100	0	1	1	NS	NS
ENSG00000121454.8_1_P	ENST00000263726	ENSG00000121454.8	LHX4	chr1	180274184	180275053	+	180274579	180275053	474	2	11.464	11.118	21.543	0	0	14.308	0	2.388907	2.377598	4.048782	0	0	1.270574	0	P	11.03125	4.76933333333333	-6.26191666666667	0.382299868955818	1	NS	NS
ENSG00000121454.8_2_D	ENST00000263726	ENSG00000121454.8	LHX4	chr1	180274184	180278982	+	180274579	180278982	4403	2	88.536	88.882	78.457	100	100	85.692	100	18.449838	19.008105	14.745376	17.117682	7.313625	7.609592	8.660249	D	88.96875	95.2306666666667	6.26191666666666	0.382299868955818	1	NS	NS
ENSG00000116199.14_1_S	ENST00000263733	ENSG00000116199.14	FAM20B	chr1	179071912	179076561	+	179072144	179076561	4417	1	100	100	100	100	100	100	100	36.425703	38.781695	37.026637	41.462402	36.498831	35.595479	43.330482	S	100	100	0	1	1	NS	NS
ENSG00000068784.15_1_D	ENST00000263736	ENSG00000068784.15	SRBD1	chr2	45388679	45389599	-	45388679	45389309	630	3	61.283	36.03	3.883	37.418	62.451	61.215	0	6.44456	3.723607	0.672569	5.86465	8.34778	6.578751	0	D	34.6535	41.222	6.5685	0.798550825364034	1	NS	NS
ENSG00000068784.15_2_D	ENST00000263736	ENSG00000068784.15	SRBD1	chr2	45388749	45389599	-	45388749	45389309	560	3	0	63.97	0	0	0	0	0	0	6.611173	0	0	0	0	0	D	15.9925	0	-15.9925	0.391002218955771	1	NS	NS
ENSG00000068784.15_3_P	ENST00000263736	ENSG00000068784.15	SRBD1	chr2	45388774	45389599	-	45388774	45389309	535	3	38.717	0	96.117	62.582	37.549	38.785	100	4.071517	0	16.646401	9.80874	5.019168	4.168195	14.915921	P	49.354	58.778	9.424	0.758049798761871	1	NS	NS
ENSG00000129810.17_1_S	ENST00000263753	ENSG00000129810.17	SGO1	chr3	20160592	20161226	-	20160592	20161104	512	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000114166.10_1_D	ENST00000263754,ENST00001122354,ENST00001122355,ENST00001141617	ENSG00000114166.10	KAT2B	chr3	20152331	20153525	+	20152525	20153525	1000	3	0	15.942	14.825	8.598	5.633	0	0	0	7.410173	5.54342	2.769213	2.319805	0	0	D	9.84125	1.87766666666667	-7.96358333333333	0.119201582685097	1	NS	NS
ENSG00000114166.10_2_D	ENST00000263754,ENST00001122354,ENST00001122355,ENST00001141617	ENSG00000114166.10	KAT2B	chr3	20152331	20154404	+	20152525	20154404	1879	3	35.305	29.692	35.151	55.13	35.34	39.949	65.444	17.472587	13.801502	13.144111	17.755047	14.554691	14.362976	13.560777	D	38.8195	46.911	8.0915	0.506093833005676	1	NS	NS
ENSG00000109920.15_1_S	ENST00000263773	ENSG00000109920.15	FNBP4	chr11	47716516	47717512	-	47716516	47717421	905	1	100	100	100	100	100	100	100	35.658533	31.6063	35.391506	42.024951	35.632313	33.407103	31.872503	S	100	100	0	1	1	NS	NS
ENSG00000110455.16_1_S	ENST00000263776,ENST00001112531,ENST00001141289,ENST00001120416	ENSG00000110455.16	ACCS	chr11	44083694	44084019	+	44083868	44084019	151	1	NA	NA	NA	NA	NA	100	100	0	0	0	0	0	0.545058	0.572573	S	NA	100	NA	NA	NA	NS	NS
ENSG00000083937.11_1_P	ENST00000263780	ENSG00000083937.11	CHMP2B	chr3	87253711	87254224	+	87253822	87254224	402	4	49.937	22.049	59.845	35.908	42.17	40.702	48.227	20.367908	8.63836	25.708665	16.778714	14.175882	11.779853	17.160811	P	41.93475	43.6996666666667	1.76491666666666	0.848296349514073	1	NS	NS
ENSG00000083937.11_2_D	ENST00000263780	ENSG00000083937.11	CHMP2B	chr3	87253711	87254919	+	87253822	87254919	1097	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000083937.11_3_D	ENST00000263780	ENSG00000083937.11	CHMP2B	chr3	87253711	87255499	+	87253822	87255499	1677	4	50.063	77.951	40.155	64.092	57.83	59.298	51.773	20.41912	30.539399	17.250312	29.947966	19.440248	17.162059	18.422322	D	58.06525	56.3003333333333	-1.76491666666666	0.848296349514073	1	NS	NS
ENSG00000083937.11_4_D	ENST00000263780	ENSG00000083937.11	CHMP2B	chr3	87253711	87255548	+	87253822	87255548	1726	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000128829.14_1_S	ENST00000263791	ENSG00000128829.14	EIF2AK4	chr15	40035026	40035591	+	40035084	40035591	507	1	100	100	100	100	100	100	100	9.234607	10.713225	12.709758	13.090321	14.252649	10.786296	14.575236	S	100	100	0	1	1	NS	NS
ENSG00000092470.14_1_P	ENST00000263795	ENSG00000092470.14	WDR76	chr15	43866127	43867028	+	43866392	43867028	636	2	100	100	0	58.807	72.35	0	100	0.392857	0.269209	0	0.245132	0.332756	0	0.630831	P	64.70175	57.45	-7.25175000000001	0.857732136874259	1	NS	NS
ENSG00000092470.14_2_D	ENST00000263795	ENSG00000092470.14	WDR76	chr15	43866127	43868419	+	43866392	43868419	2027	2	0	0	100	41.193	27.65	100	0	0	0	0.08571	0.171713	0.127169	0.184463	0	D	35.29825	42.55	7.25175	0.85773213687426	1	NS	NS
ENSG00000092445.14_1_S	ENST00000263798,ENST00001122284,ENST00001137956	ENSG00000092445.14	TYRO3	chr15	41577885	41579338	+	41578276	41579338	1062	1	100	100	100	100	100	100	100	11.861824	10.018795	12.247183	11.447012	11.10743	11.439388	13.150807	S	100	100	0	1	1	NS	NS
ENSG00000062524.18_1_S	ENST00000263800	ENSG00000062524.18	LTK	chr15	41503641	41504244	-	41503641	41503995	354	1	100	NA	NA	100	NA	NA	100	0.128568	0	0	0.098526	0	0	0.115639	S	100	100	0	NA	NA	NS	NS
ENSG00000067369.16_1_D	ENST00000263801	ENSG00000067369.16	TP53BP1	chr15	43403060	43407570	-	43403060	43407382	4322	2	55.013	58.231	52.445	60.843	41.724	66.324	33.137	55.282183	56.836947	56.360311	59.076539	50.971512	54.605583	56.237327	D	56.633	47.0616666666667	-9.57133333333334	0.438283117472282	1	NS	NS
ENSG00000067369.16_2_P	ENST00000263801	ENSG00000067369.16	TP53BP1	chr15	43407213	43407570	-	43407213	43407382	169	2	44.987	41.769	47.555	39.157	58.276	33.676	66.863	45.208022	40.768272	51.10426	38.02008	71.192777	27.725537	113.472052	P	43.367	52.9383333333333	9.57133333333334	0.438283117472282	1	NS	NS
ENSG00000103994.19_1_S	ENST00000263805	ENSG00000103994.19	ZNF106	chr15	42412822	42417360	-	42412822	42417303	4481	1	100	100	100	100	100	100	100	19.385488	19.257622	17.5915	17.941484	19.528187	18.720827	19.102922	S	100	100	0	1	1	NS	NS
ENSG00000011347.12_1_D	ENST00000263846	ENSG00000011347.12	SYT7	chr11	61515312	61518731	-	61515312	61518626	3314	2	32.677	32.798	23.31	45.105	33.257	27.982	30.073	28.948393	25.365024	21.767159	35.606325	27.39879	24.195116	27.20704	D	33.4725	30.4373333333333	-3.03516666666667	0.55852985016194	1	NS	NS
ENSG00000011347.12_2_P	ENST00000263846	ENSG00000011347.12	SYT7	chr11	61515462	61518731	-	61515462	61518626	3164	2	67.323	67.202	76.69	54.895	66.743	72.018	69.927	59.641575	51.972	71.61444	43.334177	54.986858	62.270182	63.26182	P	66.5275	69.5626666666667	3.03516666666667	0.55852985016194	1	NS	NS
ENSG00000110048.14_1_S	ENST00000263847	ENSG00000110048.14	OSBP	chr11	59574398	59576719	-	59574398	59576576	2178	1	100	100	100	100	100	100	100	34.638937	38.242148	32.187694	37.212206	30.737235	36.459238	34.271722	S	100	100	0	1	1	NS	NS
ENSG00000104427.15_1_P	ENST00000263849	ENSG00000104427.15	ZC2HC1A	chr8	78717327	78717700	+	78717493	78717700	207	2	30.867	24.84	25.609	30.029	9.553	27.48	0	38.158922	27.491727	33.407791	45.897239	11.872249	35.546837	0	P	27.83625	12.3443333333333	-15.4919166666667	0.190755270536574	1	NS	NS
ENSG00000104427.15_2_D	ENST00000263849	ENSG00000104427.15	ZC2HC1A	chr8	78717327	78719765	+	78717493	78719765	2272	2	69.133	75.16	74.391	69.971	90.447	72.52	100	85.464954	83.184769	97.046489	106.946927	112.404336	93.809562	112.375599	D	72.16375	87.6556666666667	15.4919166666667	0.190755270536574	1	NS	NS
ENSG00000104432.17_1_S	ENST00000263851	ENSG00000104432.17	IL7	chr8	78732771	78733832	-	78732771	78733712	941	1	NA	100	NA	NA	NA	NA	NA	0	0.143966	0	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000115561.18_1_D	ENST00000263856	ENSG00000115561.18	CHMP3	chr2	86503430	86505949	-	86503430	86505803	2373	3	28.357	36.213	19.056	14.685	32.156	17.747	4.457	22.42538	29.95703	13.992214	11.838179	25.747739	16.200438	3.819994	D	24.57775	18.12	-6.45775	0.533220953260165	1	NS	NS
ENSG00000115561.18_2_D	ENST00000263856	ENSG00000115561.18	CHMP3	chr2	86503502	86505949	-	86503502	86505803	2301	3	17.899	16.434	29.556	32.867	21.353	27.862	50.245	14.154853	13.594726	21.701881	26.495125	17.097348	25.433511	43.060302	D	24.189	33.1533333333333	8.96433333333334	0.424704641641813	1	NS	NS
ENSG00000115561.18_3_P	ENST00000263856	ENSG00000115561.18	CHMP3	chr2	86505448	86505949	-	86505448	86505803	355	3	53.745	47.353	51.387	52.448	46.492	54.391	45.297	42.503086	39.172024	37.731152	42.279294	37.226614	49.649647	38.819819	P	51.23325	48.7266666666667	-2.50658333333333	0.487886362326507	1	NS	NS
ENSG00000068654.19_1_D	ENST00000263857	ENSG00000068654.19	POLR1A	chr2	86020215	86027523	-	86020215	86027422	7207	5	12.391	15.321	10.995	16.149	15.896	17.141	15.626	3.55519	4.082756	3.438124	4.300299	3.31022	4.646546	3.918309	D	13.714	16.221	2.507	0.129144048512053	1	NS	NS
ENSG00000068654.19_2_D	ENST00000263857	ENSG00000068654.19	POLR1A	chr2	86022070	86027523	-	86022070	86027422	5352	5	6.84	6.119	6.644	4.57	10.025	2.537	3.233	1.962434	1.630666	2.077541	1.217013	2.087693	0.687749	0.81063	D	6.04325	5.265	-0.77825	0.777959379042252	1	NS	NS
ENSG00000068654.19_3_D	ENST00000263857	ENSG00000068654.19	POLR1A	chr2	86025228	86027523	-	86025228	86027422	2194	5	2.995	0	5.519	4.944	7.231	9.308	11.301	0.859409	0	1.725674	1.316567	1.505727	2.523197	2.83368	D	3.3645	9.28	5.9155	0.0187413526805643	1	NS	NS
ENSG00000068654.19_4_D	ENST00000263857	ENSG00000068654.19	POLR1A	chr2	86026346	86027523	-	86026346	86027422	1076	5	61.284	78.559	0	74.337	66.848	71.014	61.366	17.582876	20.93402	0	19.795185	13.920656	19.249967	15.387385	D	53.545	66.4093333333333	12.8643333333333	0.533467830035935	1	NS	NS
ENSG00000068654.19_5_P	ENST00000263857	ENSG00000068654.19	POLR1A	chr2	86026422	86027523	-	86026422	86027422	1000	5	16.489	0	76.842	0	0	0	8.474	4.73088	0	24.028191	0	0	0	2.124905	P	23.33275	2.82466666666667	-20.5080833333333	0.344560129738351	1	NS	NS
ENSG00000118640.13_1_S	ENST00000263864,ENST00000409760,ENST00000432071,ENST00001099256,ENST00001141059	ENSG00000118640.13	VAMP8	chr2	85581575	85582031	+	85581716	85582031	315	1	100	100	100	100	NA	100	NA	0.161247	0.204757	0.551405	0.26463	0	0.559137	0	S	100	100	0	NA	NA	NS	NS
ENSG00000042493.18_1_S	ENST00000263867,ENST00001008908,ENST00001096533,ENST00000880826,ENST00000951335	ENSG00000042493.18	CAPG	chr2	85394747	85395102	-	85394747	85394786	39	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000011566.17_1_S	ENST00000263881	ENSG00000011566.17	MAP4K3	chr2	39249265	39250705	-	39249265	39250617	1352	1	100	100	100	100	100	100	100	36.445235	34.616558	39.21313	39.672045	41.919901	32.070299	36.94662	S	100	100	0	1	1	NS	NS
ENSG00000115963.16_1_D	ENST00000263895,ENST00001022101	ENSG00000115963.16	RND3	chr2	150468194	150470238	-	150468194	150469986	1792	2	89.876	86.263	76.146	84.769	87.019	84.959	75.093	75.871137	81.153063	63.660177	84.448386	60.685232	57.083306	53.492063	D	84.2635	82.357	-1.90650000000001	0.704403346577376	1	NS	NS
ENSG00000115963.16_2_P	ENST00000263895,ENST00001022101	ENSG00000115963.16	RND3	chr2	150469223	150470238	-	150469223	150469986	763	2	10.124	13.737	23.854	15.231	12.981	15.041	24.907	8.546006	12.923386	19.942447	15.17332	9.052806	10.10619	17.742084	P	15.7365	17.643	1.9065	0.704403346577377	1	NS	NS
ENSG00000053501.16_1_S	ENST00000263897,ENST00000596136,ENST00001136966	ENSG00000053501.16	USE1	chr19	17219630	17219829	+	17219813	17219829	16	1	100	100	100	100	100	100	100	72.161384	54.045334	43.031214	49.595208	38.185004	37.728516	62.104084	S	100	100	0	1	1	NS	NS
ENSG00000115145.12_1_D	ENST00000263904	ENSG00000115145.12	STAM2	chr2	152116800	152120802	-	152116800	152120573	3773	3	37.859	46.072	54.597	45.283	34.305	54.488	57.514	14.595224	15.030525	15.952406	14.203131	15.222525	15.924285	14.094376	D	45.95275	48.769	2.81625	0.750384743710876	1	NS	NS
ENSG00000115145.12_2_D	ENST00000263904	ENSG00000115145.12	STAM2	chr2	152118105	152120802	-	152118105	152120573	2468	3	7.138	0	0	9.685	0	0	10.85	2.75186	0	0	3.037786	0	0	2.658778	D	4.20575	3.61666666666667	-0.589083333333333	0.900042040682877	1	NS	NS
ENSG00000115145.12_3_P	ENST00000263904	ENSG00000115145.12	STAM2	chr2	152120427	152120802	-	152120427	152120573	146	3	55.002	53.928	45.403	45.032	65.695	45.512	31.636	21.204006	17.593815	13.266077	14.124575	29.151307	13.300905	7.752631	P	49.84125	47.6143333333333	-2.22691666666667	0.845735150817357	1	NS	NS
ENSG00000115808.15_1_D	ENST00000263918	ENSG00000115808.15	STRN	chr2	36843639	36849625	-	36843639	36849455	5816	4	42.915	56.989	29.504	26.351	71.01	9.13	51.889	5.345336	5.327189	3.143613	2.685178	7.317647	0.95572	5.182267	D	38.93975	44.0096666666667	5.06991666666667	0.814928199738316	1	NS	NS
ENSG00000115808.15_2_D	ENST00000263918	ENSG00000115808.15	STRN	chr2	36843793	36849625	-	36843793	36849455	5662	4	0	0	22.788	23.482	0	60.064	27.134	0	0	2.428047	2.392859	0	6.287683	2.709947	D	11.5675	29.066	17.4985	0.425952655422234	1	NS	NS
ENSG00000115808.15_3_D	ENST00000263918	ENSG00000115808.15	STRN	chr2	36846171	36849625	-	36846171	36849455	3284	4	57.085	43.011	47.708	50.167	28.99	30.806	20.976	7.110247	4.020485	5.083141	5.112164	2.987458	3.224904	2.094914	D	49.49275	26.924	-22.56875	0.00356456379655916	0.988841248201282	Shortening	Distal decreased
ENSG00000115808.15_4_P	ENST00000263918	ENSG00000115808.15	STRN	chr2	36848325	36849625	-	36848325	36849455	1130	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000109220.13_1_S	ENST00000263921	ENSG00000109220.13	CHIC2	chr4	54009788	54010145	-	54009788	54010094	306	1	100	100	100	100	100	100	100	19.48876	13.469137	17.944274	13.325684	22.738513	15.351471	20.973029	S	100	100	0	1	1	NS	NS
ENSG00000128052.12_1_P	ENST00000263923,ENST00001085503,ENST00001134141	ENSG00000128052.12	KDR	chr4	55078476	55080163	-	55078476	55079940	1464	2	NA	NA	NA	100	NA	100	NA	0	0	0	0.062812	0	0.062556	0	P	100	100	0	NA	NA	NS	NS
ENSG00000072201.16_1_S	ENST00000263925	ENSG00000072201.16	LNX1	chr4	53460455	53461042	-	53460455	53460906	451	1	NA	100	NA	NA	NA	NA	NA	0	0.24187	0	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000120949.16_1_S	ENST00000263932	ENSG00000120949.16	TNFRSF8	chr1	12142286	12144207	+	12142531	12144207	1676	1	NA	NA	NA	100	NA	100	100	0	0	0	0.021802	0	0.047852	0.026987	S	100	100	0	NA	NA	NS	NS
ENSG00000081320.14_1_D	ENST00000263955	ENSG00000081320.14	STK17B	chr2	196133565	196137729	-	196133565	196137446	3881	5	0	100	0	0	0	0	0	0	0.105691	0	0	0	0	0	D	25	0	-25	0.391002218955771	1	NS	NS
ENSG00000081320.14_2_D	ENST00000263955	ENSG00000081320.14	STK17B	chr2	196133714	196137729	-	196133714	196137446	3732	5	100	0	0	100	100	0	0	0.094513	0	0	0.178997	0.09838	0	0	D	50	33.3333333333333	-16.6666666666667	0.722787708039092	1	NS	NS
ENSG00000081320.14_3_D	ENST00000263955	ENSG00000081320.14	STK17B	chr2	196135361	196137729	-	196135361	196137446	2085	5	0	0	100	0	0	100	0	0	0	0.149118	0	0	0.357529	0	D	25	33.3333333333333	8.33333333333334	0.851162752713234	1	NS	NS
ENSG00000081320.14_4_D	ENST00000263955	ENSG00000081320.14	STK17B	chr2	196136906	196137729	-	196136906	196137446	540	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000081320.14_5_P	ENST00000263955	ENSG00000081320.14	STK17B	chr2	196137165	196137729	-	196137165	196137446	281	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0.37278	P	0	33.3333333333333	33.3333333333333	0.422649730810374	1	NS	NS
ENSG00000119041.13_1_D	ENST00000263956	ENSG00000119041.13	GTF3C3	chr2	196763031	196764685	-	196763031	196764562	1531	6	9.691	9.003	5.764	4.333	11.226	4.355	0	4.842538	4.423811	3.869529	2.13516	5.039982	1.982641	0	D	7.19775	5.19366666666667	-2.00408333333333	0.613273053007743	1	NS	NS
ENSG00000119041.13_2_D	ENST00000263956	ENSG00000119041.13	GTF3C3	chr2	196763235	196764685	-	196763235	196764562	1327	6	6.22	10.811	3.284	16.068	13.823	16.16	17.326	3.108039	5.312326	2.204434	7.91674	6.205802	7.357885	9.647846	D	9.09575	15.7696666666667	6.67391666666667	0.0925754167594637	1	NS	NS
ENSG00000119041.13_3_D	ENST00000263956	ENSG00000119041.13	GTF3C3	chr2	196763801	196764685	-	196763801	196764562	761	6	4.622	0	17.531	9.173	0	7.474	0	2.309644	0	11.769338	4.519624	0	3.402998	0	D	7.8315	2.49133333333333	-5.34016666666667	0.289541278094034	1	NS	NS
ENSG00000119041.13_4_D	ENST00000263956	ENSG00000119041.13	GTF3C3	chr2	196763944	196764685	-	196763944	196764562	618	6	0	6.847	0	0	19.44	0	0	0	3.364536	0	0	8.727446	0	0	D	1.71175	6.48	4.76825	0.542536909270618	1	NS	NS
ENSG00000119041.13_5_D	ENST00000263956	ENSG00000119041.13	GTF3C3	chr2	196764257	196764685	-	196764257	196764562	305	6	0	73.338	0	70.426	0	0	29.996	0	36.036225	0	34.699568	0	0	16.703033	D	35.941	9.99866666666667	-25.9423333333333	0.320222549219398	1	NS	NS
ENSG00000119041.13_6_P	ENST00000263956	ENSG00000119041.13	GTF3C3	chr2	196764375	196764685	-	196764375	196764562	187	6	79.466	0	73.422	0	55.512	72.011	52.678	39.707559	0	49.292598	0	24.922114	32.787129	29.333848	P	38.222	60.067	21.845	0.402490673382471	1	NS	NS
ENSG00000115520.11_1_P	ENST00000263960,ENST00001021473,ENST00001139201,ENST00000960457	ENSG00000115520.11	COQ10B	chr2	197473756	197475129	+	197473924	197475129	1205	2	87.064	58.201	82.772	0	71.942	84.432	40.895	18.410725	13.055874	17.141703	0	15.40265	18.919929	9.627296	P	57.00925	65.7563333333333	8.74708333333333	0.7295350940561	1	NS	NS
ENSG00000115520.11_2_D	ENST00000263960,ENST00001021473,ENST00001139201,ENST00000960457	ENSG00000115520.11	COQ10B	chr2	197473756	197475303	+	197473924	197475303	1379	2	12.936	41.799	17.228	100	28.058	15.568	59.105	2.735367	9.376356	3.567806	21.850074	6.007192	3.488593	13.914249	D	42.99075	34.2436666666667	-8.74708333333334	0.7295350940561	1	NS	NS
ENSG00000114757.20_1_D	ENST00000263962	ENSG00000114757.20	PEX5L	chr3	179794957	179802032	-	179794957	179801827	6870	2	73.344	51.143	61.97	53.701	48.929	61.324	63.889	10.116384	8.477959	8.896539	7.84121	8.701039	8.846109	8.937384	D	60.0395	58.0473333333333	-1.99216666666666	0.781716014756628	1	NS	NS
ENSG00000114757.20_2_P	ENST00000263962	ENSG00000114757.20	PEX5L	chr3	179801053	179802032	-	179801053	179801827	774	2	26.656	48.857	38.03	46.299	51.071	38.676	36.111	3.676657	8.099083	5.459658	6.760349	9.082018	5.579022	5.051603	P	39.9605	41.9526666666667	1.99216666666667	0.781716014756627	1	NS	NS
ENSG00000121879.8_1_P	ENST00000263967	ENSG00000121879.8	PIK3CA	chr3	179234093	179235325	+	179234364	179235325	961	3	45.72	46.124	18.368	41.108	23.021	35.485	20.629	7.894131	8.789528	2.722035	8.186063	3.997459	5.903614	3.11123	P	37.83	26.3783333333333	-11.4516666666667	0.214693324788933	1	NS	NS
ENSG00000121879.8_2_D	ENST00000263967	ENSG00000121879.8	PIK3CA	chr3	179234093	179238360	+	179234364	179238360	3996	3	20.604	31.676	49.153	28.599	38.183	27.595	46.332	3.557633	6.036301	7.284162	5.695072	6.630092	4.590963	6.987689	D	32.508	37.37	4.862	0.574860699708357	1	NS	NS
ENSG00000121879.8_3_D	ENST00000263967	ENSG00000121879.8	PIK3CA	chr3	179234093	179240093	+	179234364	179240093	5729	3	33.676	22.2	32.479	30.293	38.796	36.919	33.038	5.814585	4.230577	4.813125	6.032457	6.736537	6.142217	4.982715	D	29.662	36.251	6.589	0.0884479092233438	1	NS	NS
ENSG00000171109.21_1_P	ENST00000263969	ENSG00000171109.21	MFN1	chr3	179391980	179392498	+	179392059	179392498	439	4	45.362	30.887	44.311	43.474	39.277	45.259	48.974	18.704239	11.322582	19.780179	18.811563	16.167474	19.986035	21.702961	P	41.0085	44.5033333333333	3.49483333333333	0.464693679278883	1	NS	NS
ENSG00000171109.21_2_D	ENST00000263969	ENSG00000171109.21	MFN1	chr3	179391980	179392650	+	179392059	179392650	591	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000171109.21_3_D	ENST00000263969	ENSG00000171109.21	MFN1	chr3	179391980	179393226	+	179392059	179393226	1167	4	33.35	51.677	36.197	38.711	42.129	36.107	32.186	13.751318	18.943921	16.157963	16.750487	17.341443	15.944351	14.263239	D	39.98375	36.8073333333333	-3.17641666666667	0.551706595405051	1	NS	NS
ENSG00000171109.21_4_D	ENST00000263969	ENSG00000171109.21	MFN1	chr3	179391980	179394931	+	179392059	179394931	2872	4	21.288	17.437	19.492	17.816	18.595	18.634	18.839	8.777755	6.392017	8.700801	7.708948	7.654163	8.2284	8.348663	D	19.00825	18.6893333333333	-0.318916666666667	0.742026366676703	1	NS	NS
ENSG00000117643.18_1_S	ENST00000263979	ENSG00000117643.18	MAN1C1	chr1	25783662	25784450	+	25783789	25784450	661	1	100	100	100	100	100	100	100	2.415017	2.8475	2.845422	2.179511	3.812621	3.883987	2.624667	S	100	100	0	1	1	NS	NS
ENSG00000090020.13_1_S	ENST00000263980	ENSG00000090020.13	SLC9A1	chr1	27098814	27100644	-	27098814	27100306	1492	1	100	100	100	100	100	100	100	11.297469	9.710751	14.424139	10.602696	11.891372	12.142081	14.008369	S	100	100	0	1	1	NS	NS
ENSG00000059691.14_1_D	ENST00000263985,ENST00001030001,ENST00001138210	ENSG00000059691.14	GATB	chr4	151670503	151671302	-	151670503	151671173	670	2	4.965	9.758	9.822	10.642	13.033	6.513	12.315	1.83312	3.873111	3.604488	4.099559	4.393527	2.884787	4.776117	D	8.79675	10.6203333333333	1.82358333333333	0.500979485679887	1	NS	NS
ENSG00000059691.14_2_P	ENST00000263985,ENST00001030001,ENST00001138210	ENSG00000059691.14	GATB	chr4	151670838	151671302	-	151670838	151671173	335	2	95.035	90.242	90.178	89.358	86.967	93.487	87.685	35.086144	35.817481	33.093227	34.422117	29.31802	41.407525	34.006867	P	91.20325	89.3796666666667	-1.82358333333333	0.500979485679887	1	NS	NS
