APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	MATR3_KO1_Rep1.PAU	MATR3_KO1_Rep2.PAU	MATR3_KO5_Rep1.PAU	WT1_Rep1.PAU	WT1_Rep2.PAU	WT1_Rep3.PAU	WT7_Rep1.PAU	WT7_Rep2.PAU	MATR3_KO1_Rep1.TPM	MATR3_KO1_Rep2.TPM	MATR3_KO5_Rep1.TPM	WT1_Rep1.TPM	WT1_Rep2.TPM	WT1_Rep3.TPM	WT7_Rep1.TPM	WT7_Rep2.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	MATR3_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000134324.14_2_D	ENST00000256720	ENSG00000134324.14	LPIN1	chr2	11824631	11825890	+	11824791	11825890	1099	3	0	0	0	0	0	6.224	14.135	0	0	0	0	0	0	2.386641	5.323233	0	2	TRUE	4.0718	0	-4.0718	0.218164963126097	0.942890048196625	0.661214995007026	92	2618	Intermediate	NS	NS
ENSG00000134324.14_3_D	ENST00000256720	ENSG00000134324.14	LPIN1	chr2	11824631	11827409	+	11824791	11827409	2618	3	56.575	42.47	43.637	63.017	45.39	50.031	41.985	42.841	18.216912	17.633808	18.226367	19.484715	18.128719	19.185647	15.811871	14.954252	8	TRUE	48.6528	47.5606666666667	-1.09213333333333	0.86176016882681	1	0.0646135831862579	92	2618	Distal	NS	NS
ENSG00000049759.22_1_P	ENST00000256830	ENSG00000049759.22	NEDD4L	chr18	58396166	58396573	+	58396269	58396573	304	4	0	71.564	28.193	70.085	0	43.237	33.696	52.427	0	33.058938	12.408274	15.096966	0	12.351203	9.530286	18.010748	6	TRUE	39.889	33.2523333333333	-6.63666666666666	0.797385482573251	1	0.0983316754904317	304	5270	Proximal	NS	NS
ENSG00000134438.11_1_D	ENST00000256852,ENST00000334889	ENSG00000134438.11	RAX	chr18	59267034	59269501	-	59267034	59269003	1969	2	34.468	33.678	37.608	33.66	100	37.524	32.494	24.37	1.164241	0.84874	1.038112	1.788766	1.588935	0.975463	0.434871	0.2482	4	TRUE	45.6096	35.2513333333333	-10.3582666666667	0.494563229256151	0.986792105355315	0.305778176540823	484	1969	Distal	NS	NS
ENSG00000134438.11_2_P	ENST00000256852,ENST00000334889	ENSG00000134438.11	RAX	chr18	59268519	59269501	-	59268519	59269003	484	2	65.532	66.322	62.392	66.34	0	62.476	67.506	75.63	2.21347	1.671385	1.722257	3.525517	0	1.624142	0.903421	0.770269	5	TRUE	54.3904	64.7486666666667	10.3582666666667	0.494563229256151	0.986792105355315	0.305778176540823	484	1969	Proximal	NS	NS
ENSG00000134444.17_1_P	ENST00000256858,ENST00001123870	ENSG00000134444.17	RELCH	chr18	62305413	62305822	+	62305534	62305822	288	3	0	0	66.563	50.806	0	0	53.592	0	0	0	24.975764	14.842478	0	0	17.126304	0	3	TRUE	20.8796	22.1876666666667	1.30806666666667	0.962151244196621	1	0.0167566542021633	288	1588	Proximal	NS	NS
ENSG00000134444.17_2_D	ENST00000256858,ENST00001123870	ENSG00000134444.17	RELCH	chr18	62305413	62305969	+	62305534	62305969	435	3	70.252	69.979	0	0	77.933	79.899	0	70.635	24.929378	27.476957	0	0	27.208347	32.05002	0	27.330834	5	TRUE	45.6934	46.7436666666667	1.05026666666666	0.973531698506375	1	0.0116499031452025	288	1588	Intermediate	NS	NS
ENSG00000134444.17_3_D	ENST00000256858,ENST00001123870	ENSG00000134444.17	RELCH	chr18	62305413	62307122	+	62305534	62307122	1588	3	29.748	30.021	33.437	49.194	22.067	20.101	46.408	29.365	10.556448	11.787621	12.546029	14.371652	7.704081	8.063176	14.830505	11.362005	8	TRUE	33.427	31.0686666666667	-2.35833333333333	0.721658380952507	1	0.14166834034981	288	1588	Distal	NS	NS
ENSG00000134508.15_1_P	ENST00000256925	ENSG00000134508.15	CABLES1	chr18	23257226	23258653	+	23257367	23258653	1286	2	84.091	72.519	80.842	66.644	76.714	66.292	78.769	65.786	2.769687	2.139248	4.499579	5.061116	7.814223	6.059411	7.095982	5.642836	8	TRUE	70.841	79.1506666666667	8.30966666666666	0.127096350546149	0.939309713710705	0.895866919630291	1286	3100	Proximal	NS	NS
ENSG00000134508.15_2_D	ENST00000256925	ENSG00000134508.15	CABLES1	chr18	23257226	23260467	+	23257367	23260467	3100	2	15.909	27.481	19.158	33.356	23.286	33.708	21.231	34.214	0.523977	0.810656	1.066292	2.533093	2.371955	3.081011	1.912614	2.934673	6	TRUE	29.159	20.8493333333333	-8.30966666666666	0.127096350546149	0.939309713710705	0.895866919630291	1286	3100	Distal	NS	NS
ENSG00000134531.12_1_P	ENST00000256951,ENST00001120028,ENST00001141653,ENST00000537612	ENSG00000134531.12	EMP1	chr12	13214533	13216774	+	13216478	13216774	296	2	97.46	95.859	96.487	96.541	96.267	98.456	96.148	94.654	1.727782	1.68502	2.302256	8.408818	4.42364	5.639206	6.141766	5.730694	8	TRUE	96.4132	96.602	0.188799999999986	0.813415211021138	1	0.0896877104650228	296	296	Intermediate	NS	NS
ENSG00000134744.16_2_P	ENST00000257177	ENSG00000134744.16	TUT4	chr1	52423402	52424002	-	52423402	52423934	532	2	0	100	100	100	100	100	100	100	0	18.83873	34.203429	22.830156	24.933713	30.624771	26.398473	19.364395	7	TRUE	100	66.6666666666667	-33.3333333333333	0.422649730810374	0.958982962316213	0.37401940329452	532	532	Intermediate	NS	NS
ENSG00000134748.15_1_P	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52417022	+	52416690	52417022	332	5	30.431	33.611	29.563	41.278	34.212	35.415	42.264	37.166	26.919044	30.851466	26.755962	43.685743	29.126432	34.686343	42.338503	35.497962	8	TRUE	38.067	31.2016666666667	-6.86533333333334	0.0144287083408767	0.671118999720565	1.84077254524314	332	4149	Proximal	NS	NS
ENSG00000134748.15_2_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52418179	+	52416690	52418179	1489	5	55.651	35.859	22.976	45.175	52.619	30.903	30.317	43.432	49.22839	32.915669	20.794461	47.811013	44.797257	30.267634	30.370443	41.48315	8	TRUE	40.4892	38.162	-2.3272	0.838582697578594	1	0.0764541026093659	332	4149	Intermediate	NS	NS
ENSG00000134748.15_3_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52418246	+	52416690	52418246	1556	5	0	13.402	0	0	0	19.554	0	0	0	12.301754	0	0	0	19.151669	0	0	2	TRUE	3.9108	4.46733333333333	0.556533333333334	0.929087791041435	1	0.031943246863786	332	4149	Intermediate	NS	NS
ENSG00000134748.15_4_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52418320	+	52416690	52418320	1630	5	0	3.739	32.618	0	0	0	15.612	7.929	0	3.432321	29.520782	0	0	0	15.639733	7.572896	4	TRUE	4.7082	12.119	7.4108	0.552485962125026	1	0.257678752301839	332	4149	Intermediate	NS	NS
ENSG00000134748.15_5_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52420839	+	52416690	52420839	4149	5	13.917	13.389	14.844	13.547	13.169	14.129	11.807	11.473	12.311021	12.289662	13.434193	14.337473	11.211582	13.838045	11.827693	10.957775	8	TRUE	12.825	14.05	1.225	0.115950536391438	0.931223258123208	0.935727237959129	332	4149	Distal	NS	NS
ENSG00000134758.16_1_P	ENST00000257190,ENST00001103780,ENST00001132721	ENSG00000134758.16	RNF138	chr18	32129118	32130722	+	32129187	32130722	1535	3	65.943	75.328	62.597	70.984	75.22	67.876	60.787	67.748	28.481454	42.743054	34.552557	52.130283	35.976264	37.265697	33.537928	37.732036	8	TRUE	68.523	67.956	-0.566999999999993	0.906173625067411	1	0.0427885824728543	1535	2374	Proximal	NS	NS
ENSG00000134758.16_3_D	ENST00000257190,ENST00001103780,ENST00001132721	ENSG00000134758.16	RNF138	chr18	32129118	32131561	+	32129187	32131561	2374	3	34.057	24.672	37.403	29.016	24.78	32.124	39.213	32.252	14.709813	13.999446	20.64617	21.309067	11.851834	17.636523	21.634946	17.96226	8	TRUE	31.477	32.044	0.566999999999997	0.90617362506741	1	0.0427885824728546	1535	2374	Distal	NS	NS
ENSG00000134780.12_1_P	ENST00000257215	ENSG00000134780.12	DAGLA	chr11	61743531	61746953	+	61744489	61746953	2464	2	100	100	100	0	0	0	0	100	2.393846	1.701129	1.912256	0	0	0	0	1.114673	4	TRUE	20	100	80	0.0161300899000925	0.671118999720565	1.79236321208994	2464	2512	Proximal	Shortening	Proximal increased
ENSG00000134780.12_2_D	ENST00000257215	ENSG00000134780.12	DAGLA	chr11	61743531	61747001	+	61744489	61747001	2512	2	0	0	0	100	100	100	100	0	0	0	0	1.62581	1.513881	1.527134	1.766296	0	4	TRUE	80	0	-80	0.0161300899000925	0.671118999720565	1.79236321208994	2464	2512	Distal	Shortening	Distal decreased
ENSG00000134982.21_2_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112844979	+	112844126	112844979	853	5	0	19.731	0	0	0	7.188	0	35.888	0	6.29713	0	0	0	1.789594	0	7.995259	3	TRUE	8.6152	6.577	-2.0382	0.839068855249161	1	0.0762023988521507	853	2113	Proximal	NS	NS
ENSG00000134982.21_3_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112845153	+	112844126	112845153	1027	5	75.147	58.95	79.011	76.603	84.115	74.758	82.069	34.755	21.113609	18.814102	26.34413	18.08909	18.358283	18.612389	17.666247	7.742951	8	TRUE	70.46	71.036	0.576000000000008	0.959838123139724	1	0.0178020046219666	853	2113	Intermediate	NS	NS
ENSG00000134982.21_4_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112846066	+	112844126	112846066	1940	5	0	0	20.989	0	0	0	10.144	19.654	0	0	6.998433	0	0	0	2.18356	4.378556	3	TRUE	5.9596	6.99633333333333	1.03673333333333	0.904763833795622	1	0.0434647678271999	853	2113	Intermediate	NS	NS
ENSG00000134982.21_5_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112846239	+	112844126	112846239	2113	5	24.853	21.32	0	23.397	15.885	18.054	7.788	9.704	6.982891	6.804242	0	5.525019	3.466898	4.494841	1.676387	2.161827	7	TRUE	14.9656	15.391	0.4254	0.962710650690165	1	0.0165042234581478	853	2113	Distal	NS	NS
ENSG00000135046.17_1_P	ENST00000257497,ENST00001097716,ENST00001097717	ENSG00000135046.17	ANXA1	chr9	73170050	73170393	+	73170107	73170393	286	2	100	100	100	100	100	96.065	100	100	80.165147	98.082648	84.575177	125.069552	85.476401	101.705596	150.409015	120.335882	8	TRUE	99.213	100	0.787000000000006	0.373900966300056	0.958982962316213	0.427243412464823	286	286	Intermediate	NS	NS
ENSG00000135083.19_1_D	ENST00000257536	ENSG00000135083.19	CCNJL	chr5	160251651	160253798	-	160251651	160253377	1726	3	100	100	100	47.796	100	73.702	52.556	100	2.940325	1.593299	2.037962	1.533643	2.311461	2.389051	1.53538	3.14987	8	TRUE	74.8108	100	25.1892	0.0871504327765519	0.876066381350278	1.05973045190451	169	1726	Distal	NS	NS
ENSG00000135083.19_3_P	ENST00000257536	ENSG00000135083.19	CCNJL	chr5	160253208	160253798	-	160253208	160253377	169	3	0	0	0	52.204	0	26.298	47.444	0	0	0	0	1.675051	0	0.852448	1.386023	0	2	TRUE	25.1892	0	-25.1892	0.0871504327765519	0.876066381350278	1.05973045190451	169	1726	Proximal	NS	NS
ENSG00000135093.15_1_P	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109086223	+	109085931	109086223	292	4	65.167	47.283	51.814	0	38.702	42.54	50.416	47.343	10.309036	5.94239	7.802751	0	5.153853	5.56433	7.588501	5.372519	7	TRUE	35.8002	54.7546666666667	18.9544666666667	0.126107462227247	0.939309713710705	0.899259213916774	292	2092	Proximal	NS	NS
ENSG00000135093.15_3_D	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109087901	+	109085931	109087901	1970	4	34.833	0	40.393	0	52.605	0	0	37.158	5.510335	0	6.082906	0	7.005384	0	0	4.21678	4	TRUE	17.9526	25.0753333333333	7.12273333333333	0.691782348789722	1	0.160030523444844	292	2092	Intermediate	NS	NS
ENSG00000135093.15_4_D	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109088023	+	109085931	109088023	2092	4	0	52.717	7.793	100	8.693	57.46	49.584	15.499	0	6.625312	1.173525	7.713977	1.157596	7.515873	7.463192	1.75881	7	TRUE	46.2472	20.17	-26.0772	0.309383413746392	0.958511078262889	0.509502972832842	292	2092	Distal	NS	NS
ENSG00000135111.17_1_D	ENST00000257566	ENSG00000135111.17	TBX3	chr12	114670254	114672302	-	114670254	114671840	1586	2	100	100	100	100	55.735	100	84.51	100	17.066146	18.887668	17.772488	15.406194	5.970815	11.280151	8.928433	9.614136	8	TRUE	88.049	100	11.951	0.237770393131592	0.945453675577762	0.62384222414996	904	1586	Distal	NS	NS
ENSG00000135111.17_2_P	ENST00000257566	ENSG00000135111.17	TBX3	chr12	114670936	114672302	-	114670936	114671840	904	2	0	0	0	0	44.265	0	15.49	0	0	0	0	0	4.74198	0	1.63645	0	2	TRUE	11.951	0	-11.951	0.237770393131592	0.945453675577762	0.62384222414996	904	1586	Proximal	NS	NS
ENSG00000135119.16_1_P	ENST00000257575,ENST00000407967	ENSG00000135119.16	RNFT2	chr12	116849313	116852945	+	116852712	116852945	233	2	29.92	40.255	21.382	36.284	29.849	29.443	19.118	22.204	18.073655	24.181915	12.155886	23.368805	18.805261	20.745795	10.717859	13.409195	8	TRUE	27.3796	30.519	3.1394	0.64707072973942	1	0.189048245055186	233	919	Proximal	NS	NS
ENSG00000135119.16_2_D	ENST00000257575,ENST00000407967	ENSG00000135119.16	RNFT2	chr12	116849313	116853631	+	116852712	116853631	919	2	70.08	59.745	78.618	63.716	70.151	70.557	80.882	77.796	42.332731	35.890477	44.695357	41.036337	44.195208	49.714235	45.343312	46.981108	8	TRUE	72.6204	69.481	-3.13940000000001	0.64707072973942	1	0.189048245055186	233	919	Distal	NS	NS
ENSG00000135185.14_1_D	ENST00000257637	ENSG00000135185.14	TMEM243	chr7	87196159	87196758	-	87196159	87196635	476	2	100	100	100	100	100	53.828	100	100	14.386706	18.748602	17.690581	34.256223	19.528696	18.11551	22.001067	22.045583	8	TRUE	90.7656	100	9.23439999999999	0.373900966300059	0.958982962316213	0.42724341246482	476	476	Intermediate	NS	NS
ENSG00000135241.19_1_D	ENST00000257694,ENST00001002526,ENST00001010879,ENST00001010880,ENST00001127691	ENSG00000135241.19	PNPLA8	chr7	108470422	108472675	-	108470422	108472400	1978	3	2.176	8.778	6.431	9.167	4.981	3.892	2.19	1.969	0.668866	2.060858	1.660521	1.993062	1.050608	1.104544	0.567489	0.474675	5	TRUE	4.4398	5.795	1.3552	0.59353229153085	1	0.226555647977865	558	1978	Distal	NS	NS
ENSG00000135241.19_2_D	ENST00000257694,ENST00001002526,ENST00001010879,ENST00001010880,ENST00001127691	ENSG00000135241.19	PNPLA8	chr7	108471614	108472675	-	108471614	108472400	786	3	10.671	35.222	13.38	0	0	11.438	11.477	17.567	3.27999	8.268974	3.454562	0	0	3.245825	2.97416	4.234599	6	TRUE	8.0964	19.7576666666667	11.6612666666667	0.269559593678272	0.955479169381235	0.569345206935361	558	1978	Intermediate	NS	NS
ENSG00000135315.14_1_D	ENST00000257766	ENSG00000135315.14	CEP162	chr6	84124240	84125276	-	84124240	84125069	829	2	48.95	100	100	31.931	25.729	100	47.982	100	3.815354	4.512737	7.126341	2.894177	1.632454	3.950165	3.313992	3.118257	8	TRUE	61.1284	82.9833333333333	21.8549333333333	0.394648976378582	0.958982962316213	0.403789019309167	169	829	Distal	NS	NS
ENSG00000135414.10_1_P	ENST00000257868	ENSG00000135414.10	GDF11	chr12	55749501	55750479	+	55749882	55750479	597	3	0	31.156	0	0	29.201	35.13	29.409	30.403	0	11.402327	0	0	12.363812	16.870192	10.092456	12.21638	5	TRUE	24.8286	10.3853333333333	-14.4432666666667	0.308676179358011	0.958511078262889	0.510496883872395	597	7396	Proximal	NS	NS
ENSG00000135414.10_2_D	ENST00000257868	ENSG00000135414.10	GDF11	chr12	55749501	55752352	+	55749882	55752352	2470	3	77.203	51.393	72.515	72.847	47.454	45.878	47.553	53.83	19.551476	18.808861	18.515734	22.526333	20.092462	22.031939	16.318947	21.629398	8	TRUE	53.5124	67.037	13.5246	0.230240997107031	0.943709359486265	0.637817342599862	597	7396	Intermediate	NS	NS
ENSG00000135414.10_3_D	ENST00000257868	ENSG00000135414.10	GDF11	chr12	55749501	55757278	+	55749882	55757278	7396	3	22.797	17.452	27.485	27.153	23.345	18.992	23.038	15.767	5.773227	6.38692	7.018025	8.396368	9.884485	9.120242	7.906241	6.335384	8	TRUE	21.659	22.578	0.919	0.80625939625869	1	0.0935252109991305	597	7396	Distal	NS	NS
ENSG00000135446.19_1_D	ENST00000257904,ENST00000980121,ENST00001042790,ENST00001085337,ENST00001085345	ENSG00000135446.19	CDK4	chr12	57747726	57748617	-	57747726	57748524	798	2	1.604	1.557	1.93	1.75	1.431	1.139	1.955	1.857	6.329996	6.073725	7.358681	6.892355	6.261024	5.62042	8.028083	8.112261	8	TRUE	1.6264	1.697	0.0706	0.72404570810974	1	0.140234016464113	289	798	Distal	NS	NS
ENSG00000135482.9_1_P	ENST00000257940	ENSG00000135482.9	ZC3H10	chr12	56120510	56122497	+	56121867	56122497	630	2	77.795	79.979	69.341	76.389	78.993	78.228	78.231	75.061	7.633674	6.529854	6.052409	6.930958	8.148299	7.963362	6.146896	4.97558	8	TRUE	77.3804	75.705	-1.6754	0.660145355677078	1	0.180360427764108	630	5647	Proximal	NS	NS
ENSG00000135482.9_2_D	ENST00000257940	ENSG00000135482.9	ZC3H10	chr12	56120510	56127514	+	56121867	56127514	5647	2	22.205	20.021	30.659	23.611	21.007	21.772	21.769	24.939	2.178902	1.634557	2.676039	2.142268	2.166968	2.21626	1.710453	1.653157	8	TRUE	22.6196	24.295	1.6754	0.660145355677077	1	0.180360427764109	630	5647	Distal	NS	NS
ENSG00000135597.21_1_D	ENST00000258062	ENSG00000135597.21	REPS1	chr6	138903492	138905132	-	138903492	138905063	1571	7	1.768	2.164	1.841	5.236	4.996	0.458	0	0	1.723644	2.700793	2.770155	3.144412	2.437377	0.250001	0	0	5	TRUE	2.138	1.92433333333333	-0.213666666666666	0.869879113569119	1	0.060541096758006	129	1571	Distal	NS	NS
ENSG00000135597.21_3_D	ENST00000258062	ENSG00000135597.21	REPS1	chr6	138904014	138905132	-	138904014	138905063	1049	7	4.973	0	0	0	0	1.883	3.775	0	4.848354	0	0	0	0	1.028501	2.068207	0	3	TRUE	1.1316	1.65766666666667	0.526066666666667	0.792415038319243	1	0.101047291087691	129	1571	Intermediate	NS	NS
ENSG00000135597.21_4_D	ENST00000258062	ENSG00000135597.21	REPS1	chr6	138904482	138905132	-	138904482	138905063	581	7	0	1.62	6.574	0	0	6.974	0	0	0	2.021748	9.893917	0	0	3.808732	0	0	3	TRUE	1.3948	2.73133333333333	1.33653333333333	0.610198681404	1	0.214528735172119	129	1571	Intermediate	NS	NS
ENSG00000135597.21_5_D	ENST00000258062	ENSG00000135597.21	REPS1	chr6	138904652	138905132	-	138904652	138905063	411	7	5.332	5.576	0	0	0	0	8.194	11.785	5.197814	6.960604	0	0	0	0	4.489575	6.990055	4	TRUE	3.9958	3.636	-0.3598	0.911435783984824	1	0.0402739245333908	129	1571	Intermediate	NS	NS
ENSG00000135597.21_6_D	ENST00000258062	ENSG00000135597.21	REPS1	chr6	138904860	138905132	-	138904860	138905063	203	7	87.927	74.443	61.962	94.764	95.004	90.685	87.388	84.758	85.718219	92.927814	93.247335	56.905085	46.353066	49.527222	47.879635	50.270411	8	TRUE	90.5198	74.7773333333333	-15.7424666666667	0.163218644604336	0.939309713710705	0.787230232921097	129	1571	Intermediate	NS	NS
ENSG00000135597.21_7_P	ENST00000258062	ENSG00000135597.21	REPS1	chr6	138904934	138905132	-	138904934	138905063	129	7	0	16.198	29.623	0	0	0	0	0	0	20.219514	44.580138	0	0	0	0	0	2	TRUE	0	15.2736666666667	15.2736666666667	0.216442148228411	0.942890048196625	0.66465816426489	129	1571	Proximal	NS	NS
ENSG00000115317.15_2_P	ENST00000258080,ENST00001014791,ENST00001142984	ENSG00000115317.15	HTRA2	chr2	74532819	74533192	+	74532985	74533192	207	2	89.387	95.122	93.349	91.708	92.251	92.835	81.835	98.114	24.592982	34.106929	43.804547	27.147106	34.559833	33.633688	19.68669	31.848532	8	TRUE	91.3486	92.6193333333333	1.27073333333333	0.699640245895854	1	0.15512521624916	207	363	Proximal	NS	NS
ENSG00000115317.15_1_D	ENST00000258080,ENST00001014791,ENST00001142984,ENST00000352222	ENSG00000115317.15	HTRA2	chr2	74532819	74533348	+	74532985	74533348	363	2	10.613	4.878	6.651	8.292	7.749	7.165	18.165	1.886	2.919905	1.749188	3.121162	2.454687	2.903029	2.595876	4.369802	0.612078	7	TRUE	8.6514	7.38066666666667	-1.27073333333333	0.699640245895852	1	0.155125216249161	207	363	Distal	NS	NS
ENSG00000135631.19_1_D	ENST00000258098	ENSG00000135631.19	RAB11FIP5	chr2	73073381	73075724	-	73073381	73075520	2139	2	100	100	100	85.336	100	82.935	100	100	24.723136	22.141421	21.392728	18.831634	18.87462	21.293188	19.251032	18.522852	8	TRUE	93.6542	100	6.3458	0.179433647687725	0.939309713710705	0.74609611405171	944	2139	Distal	NS	NS
ENSG00000135631.19_2_P	ENST00000258098	ENSG00000135631.19	RAB11FIP5	chr2	73074576	73075724	-	73074576	73075520	944	2	0	0	0	14.664	0	17.065	0	0	0	0	0	3.235919	0	4.381377	0	0	2	TRUE	6.3458	0	-6.3458	0.179433647687725	0.939309713710705	0.74609611405171	944	2139	Proximal	NS	NS
ENSG00000135643.6_1_P	ENST00000258111,ENST00001125583	ENSG00000135643.6	KCNMB4	chr12	70430484	70431019	+	70430653	70431019	366	4	77.273	76.01	56.401	26.08	85.662	69.747	59.007	51.555	19.099556	11.029761	9.091363	7.192247	22.867894	23.16541	15.385433	10.924017	8	TRUE	58.4102	69.8946666666667	11.4844666666667	0.375299016411554	0.958982962316213	0.42562257378994	366	3639	Proximal	NS	NS
ENSG00000135643.6_2_D	ENST00000258111,ENST00001125583	ENSG00000135643.6	KCNMB4	chr12	70430484	70431213	+	70430653	70431213	560	4	13.325	0	22.21	55.948	0	11.317	28.042	28.992	3.2935	0	3.580029	15.429071	0	3.758584	7.311629	6.143088	6	TRUE	24.8598	11.845	-13.0148	0.299592625260782	0.957589943115151	0.523468881386347	366	3639	Intermediate	NS	NS
ENSG00000135643.6_3_D	ENST00000258111,ENST00001125583	ENSG00000135643.6	KCNMB4	chr12	70430484	70431932	+	70430653	70431932	1279	4	0	8.032	0	0	0	4.942	0	0	0	1.165502	0	0	0	1.641336	0	0	2	TRUE	0.9884	2.67733333333333	1.68893333333333	0.602150011463128	1	0.220295301043175	366	3639	Intermediate	NS	NS
ENSG00000135643.6_4_D	ENST00000258111,ENST00001125583	ENSG00000135643.6	KCNMB4	chr12	70430484	70434292	+	70430653	70434292	3639	4	9.402	15.959	21.389	17.971	14.338	13.994	12.951	19.453	2.323897	2.315743	3.447759	4.956046	3.827753	4.647945	3.376838	4.121901	8	TRUE	15.7414	15.5833333333333	-0.158066666666668	0.968939237172957	1	0.0137034569924823	366	3639	Distal	NS	NS
ENSG00000135679.29_3_D	ENST00000258148	ENSG00000135679.29	MDM2	chr12	68839273	68844195	+	68839849	68844195	4346	4	89.605	89.156	88.329	87.614	74.415	92.913	90.584	89.544	37.756116	40.00904	46.165341	60.244996	45.569112	60.032481	50.884861	50.787575	8	TRUE	87.014	89.03	2.01600000000001	0.571807971005605	1	0.242749794868864	4346	5585	Proximal	NS	NS
ENSG00000135679.29_4_D	ENST00000258148	ENSG00000135679.29	MDM2	chr12	68839273	68845434	+	68839849	68845434	5585	4	10.395	10.844	11.671	12.386	10.011	7.087	9.416	10.456	4.380052	4.866234	6.100061	8.51648	6.130168	4.578748	5.289392	5.930441	8	TRUE	9.8712	10.97	1.0988	0.289541826898683	0.957327689908997	0.538288689694169	4346	5585	Distal	NS	NS
