APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	K263E_Rep1.PAU	K263E_Rep2.PAU	K263E_Rep3.PAU	WT_Rep1.PAU	WT_Rep2.PAU	WT_Rep3.PAU	K263E_Rep1.TPM	K263E_Rep2.TPM	K263E_Rep3.TPM	WT_Rep1.TPM	WT_Rep2.TPM	WT_Rep3.TPM	Site	TPM_pass_n	Expression_Pass	WT_mean_PAU	K263E_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000134262.17_1_S	ENST00000256658,ENST00001090291,ENST00001140389	ENSG00000134262.17	AP4B1	chr1	113894747	113895492	-	113894747	113895064	317	1	100	100	100	100	100	100	17.820954	17.944188	15.50985	19.397563	16.208464	14.469123	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134287.12_1_D	ENST00000256682	ENSG00000134287.12	ARF3	chr12	48935722	48939108	-	48935722	48938946	3224	2	5.507	5.293	5.169	5.369	5.185	5.845	17.983032	16.26776	15.735661	14.113102	13.74511	14.204627	D	6	TRUE	5.46633333333333	5.323	-0.143333333333334	0.561979079747005	1	NS	NS
ENSG00000134291.14_1_P	ENST00000256686,ENST00000549288,ENST00000552546,ENST00001047211,ENST00001078980,ENST00001120686,ENST00001120688,ENST00001120689,ENST00001142946	ENSG00000134291.14	TMEM106C	chr12	47968132	47968494	+	47968264	47968494	230	2	48.579	37.554	40.237	42.845	35.42	46.267	73.748432	53.001227	55.288325	64.582812	49.707157	62.194895	P	6	TRUE	41.5106666666667	42.1233333333333	0.612666666666669	0.900736855697443	1	NS	NS
ENSG00000134291.14_2_D	ENST00000256686,ENST00000549288,ENST00000552546,ENST00001047211,ENST00001078980,ENST00001120686,ENST00001120688,ENST00001120689,ENST00001142946	ENSG00000134291.14	TMEM106C	chr12	47968132	47968878	+	47968264	47968878	614	2	51.421	62.446	59.763	57.155	64.58	53.733	78.063706	88.13125	82.119228	86.15309	90.628505	72.230425	D	6	TRUE	58.4893333333333	57.8766666666667	-0.612666666666669	0.900736855697443	1	NS	NS
ENSG00000134294.16_1_D	ENST00000256689	ENSG00000134294.16	SLC38A2	chr12	46358187	46361209	-	46358187	46361110	2923	5	96.607	69.443	62.896	76.123	61.619	71.862	177.687473	219.232925	202.086155	208.769099	202.699818	239.905973	D	6	TRUE	69.868	76.3153333333333	6.44733333333333	0.609112848224933	1	NS	NS
ENSG00000134294.16_2_D	ENST00000256689	ENSG00000134294.16	SLC38A2	chr12	46358478	46361209	-	46358478	46361110	2632	5	3.393	0	4.884	0	0	0	6.239789	0	15.693048	0	0	0	D	2	TRUE	0	2.759	2.759	0.196436984522386	1	NS	NS
ENSG00000134294.16_3_D	ENST00000256689	ENSG00000134294.16	SLC38A2	chr12	46359384	46361209	-	46359384	46361110	1726	5	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000134294.16_4_D	ENST00000256689	ENSG00000134294.16	SLC38A2	chr12	46360563	46361209	-	46360563	46361110	547	5	0	4.271	10.199	0	6.833	5.006	0	13.484013	32.769812	0	22.47895	16.712123	D	4	TRUE	3.94633333333333	4.82333333333333	0.877	0.820637623902614	1	NS	NS
ENSG00000134294.16_5_P	ENST00000256689	ENSG00000134294.16	SLC38A2	chr12	46361037	46361209	-	46361037	46361110	73	5	0	26.286	22.021	23.877	31.548	23.132	0	82.984417	70.752128	65.481508	103.780165	77.224202	P	5	TRUE	26.1856666666667	16.1023333333333	-10.0833333333333	0.341996048261235	1	NS	NS
ENSG00000134313.19_1_D	ENST00000256707	ENSG00000134313.19	KIDINS220	chr2	8728856	8731982	-	8728856	8730719	1863	2	19.118	8.622	8.679	14.85	3.101	6.045	103.92464	45.463838	45.114513	86.18913	17.506599	34.732554	D	6	TRUE	7.99866666666667	12.1396666666667	4.141	0.451013017035146	1	NS	NS
ENSG00000134313.19_2_P	ENST00000256707	ENSG00000134313.19	KIDINS220	chr2	8728928	8731982	-	8728928	8730719	1791	2	80.882	91.378	91.321	85.15	96.899	93.955	439.659491	481.81777	474.680261	494.201036	547.125912	539.828811	P	6	TRUE	92.0013333333333	87.8603333333333	-4.14100000000001	0.451013017035146	1	NS	NS
ENSG00000134324.14_1_P	ENST00000256720	ENSG00000134324.14	LPIN1	chr2	11824631	11824883	+	11824791	11824883	92	3	24.298	37.86	25.121	54.957	0	40.123	14.864597	29.85649	14.02171	64.214026	0	31.071423	P	5	TRUE	31.6933333333333	29.093	-2.60033333333333	0.890841655151732	1	NS	NS
ENSG00000134324.14_2_D	ENST00000256720	ENSG00000134324.14	LPIN1	chr2	11824631	11825890	+	11824791	11825890	1099	3	11.168	11.985	0	5.939	0	13.933	6.831929	9.451197	0	6.93954	0	10.789456	D	4	TRUE	6.624	7.71766666666667	1.09366666666667	0.85442365078296	1	NS	NS
ENSG00000134324.14_3_D	ENST00000256720	ENSG00000134324.14	LPIN1	chr2	11824631	11827409	+	11824791	11827409	2618	3	64.534	50.155	74.879	39.104	100	45.944	39.479108	39.552375	41.795361	45.690914	44.012022	35.579166	D	6	TRUE	61.6826666666667	63.1893333333333	1.50666666666667	0.946929772700366	1	NS	NS
ENSG00000134326.13_1_S	ENST00000256722,ENST00001001512,ENST00001144526	ENSG00000134326.13	CMPK2	chr2	6848315	6849973	-	6848315	6849849	1534	1	100	100	100	100	100	100	9.116682	8.623025	10.118604	5.4842	8.88138	7.557218	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134343.15_1_S	ENST00000256737	ENSG00000134343.15	ANO3	chr11	26660261	26663289	+	26660444	26663289	2845	1	100	100	100	100	100	100	4.263242	2.192052	2.813216	2.725594	2.725361	1.574913	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134363.14_1_S	ENST00000256759	ENSG00000134363.14	FST	chr5	53485950	53487134	+	53486033	53487134	1101	1	100	100	100	100	100	100	0.345496	3.139059	8.008367	1.03381	0.78148	6.050308	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000134389.13_1_S	ENST00000256785	ENSG00000134389.13	CFHR5	chr1	197008486	197009674	+	197008683	197009674	991	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134398.17_1_D	ENST00000256797	ENSG00000134398.17	ERN2	chr16	23690325	23691043	-	23690325	23690830	505	2	100	100	0	0	100	0	2.217191	3.521394	0	0	2.862219	0	D	3	TRUE	33.3333333333333	66.6666666666667	33.3333333333333	0.518518518518518	1	NS	NS
ENSG00000134398.17_2_P	ENST00000256797	ENSG00000134398.17	ERN2	chr16	23690377	23691043	-	23690377	23690830	453	2	0	0	100	100	0	100	0	0	0.85155	2.524446	0	0.878309	P	1	FALSE	66.6666666666667	33.3333333333333	-33.3333333333333	NA	NA	NS	NS
ENSG00000049759.22_1_P	ENST00000256830	ENSG00000049759.22	NEDD4L	chr18	58396166	58396573	+	58396269	58396573	304	4	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000134438.11_1_D	ENST00000256852,ENST00000334889	ENSG00000134438.11	RAX	chr18	59267034	59269501	-	59267034	59269003	1969	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	D	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134438.11_2_P	ENST00000256852,ENST00000334889	ENSG00000134438.11	RAX	chr18	59268519	59269501	-	59268519	59269003	484	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	P	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134443.11_1_P	ENST00000256857,ENST00000529320,ENST00001131474,ENST00000420468,ENST00001102770	ENSG00000134443.11	GRP	chr18	59230403	59230625	+	59230468	59230625	157	2	62.371	56.16	34.603	70.951	65.959	73.253	25.367041	16.204471	16.139012	17.641899	12.513751	18.078221	P	6	TRUE	70.0543333333333	51.0446666666667	-19.0096666666667	0.145246675120134	1	NS	NS
ENSG00000134443.11_2_D	ENST00000256857,ENST00000529320,ENST00001131474,ENST00001102770	ENSG00000134443.11	GRP	chr18	59230403	59230771	+	59230468	59230771	303	2	37.629	43.84	65.397	29.049	34.041	26.747	15.30397	12.64982	30.501928	7.223122	6.458138	6.600822	D	6	TRUE	29.9456666666667	48.9553333333333	19.0096666666667	0.145246675120135	1	NS	NS
ENSG00000134444.17_1_P	ENST00000256858,ENST00001123870	ENSG00000134444.17	RELCH	chr18	62305413	62305822	+	62305534	62305822	288	3	47.413	0	39.081	37.44	0	0	43.061457	0	22.645468	21.618519	0	0	P	3	TRUE	12.48	28.8313333333333	16.3513333333333	0.443902719801955	1	NS	NS
ENSG00000134444.17_2_D	ENST00000256858,ENST00001123870	ENSG00000134444.17	RELCH	chr18	62305413	62305969	+	62305534	62305969	435	3	14.173	31.043	0	0	38.408	36.257	12.872599	18.677822	0	0	24.805621	19.181306	D	4	TRUE	24.8883333333333	15.072	-9.81633333333333	0.560660609312521	1	NS	NS
ENSG00000134444.17_3_D	ENST00000256858,ENST00001123870	ENSG00000134444.17	RELCH	chr18	62305413	62307122	+	62305534	62307122	1588	3	38.414	68.957	60.919	62.56	61.592	63.743	34.888597	41.489017	35.299882	36.123148	39.778663	33.721936	D	6	TRUE	62.6316666666667	56.0966666666667	-6.535	0.549079214457163	1	NS	NS
ENSG00000134460.19_1_D	ENST00000256876	ENSG00000134460.19	IL2RA	chr10	6010688	6012896	-	6010688	6012871	2183	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	D	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134460.19_2_P	ENST00000256876	ENSG00000134460.19	IL2RA	chr10	6012550	6012896	-	6012550	6012871	321	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	P	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134489.8_1_S	ENST00000256906	ENSG00000134489.8	HRH4	chr18	24476746	24479957	+	24477562	24479957	2395	1	100	100	100	100	100	NA	0.104248	0.142501	0.146631	0.106537	0.123725	0	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000134508.15_1_P	ENST00000256925	ENSG00000134508.15	CABLES1	chr18	23257226	23258653	+	23257367	23258653	1286	2	36.792	58.628	33.15	43.928	34.931	40.72	5.272489	9.187591	4.62918	6.821679	5.289054	6.16615	P	6	TRUE	39.8596666666667	42.8566666666667	2.99700000000001	0.749313156093474	1	NS	NS
ENSG00000134508.15_2_D	ENST00000256925	ENSG00000134508.15	CABLES1	chr18	23257226	23260467	+	23257367	23260467	3100	2	63.208	41.372	66.85	56.072	65.069	59.28	9.058	6.48328	9.335218	8.70748	9.852179	8.976511	D	6	TRUE	60.1403333333333	57.1433333333333	-2.99700000000001	0.749313156093474	1	NS	NS
ENSG00000134531.12_2_D	ENST00000256951,ENST00001120028,ENST00001141653	ENSG00000134531.12	EMP1	chr12	13214533	13219939	+	13214691	13219939	5248	2	0	4.251	1.396	0	2.861	2.077	0	0.033931	0.034156	0	0.028485	0.033459	D	0	FALSE	1.646	1.88233333333333	0.236333333333333	NA	NA	NS	NS
ENSG00000134531.12_1_P	ENST00000256951,ENST00001120028,ENST00001141653,ENST00000537612	ENSG00000134531.12	EMP1	chr12	13214533	13216774	+	13216478	13216774	296	2	100	95.749	98.604	100	97.139	97.923	0.266111	0.764276	2.411939	0.475924	0.967163	1.577787	P	2	TRUE	98.354	98.1176666666667	-0.236333333333334	0.884500886500335	1	NS	NS
ENSG00000134548.11_1_P	ENST00000256969	ENSG00000134548.11	SPX	chr12	21531136	21532529	+	21531195	21532529	1334	2	100	0	100	100	90.29	84.155	0.988313	0	3.34406	1.419943	2.735231	9.990045	P	4	TRUE	91.4816666666667	66.6666666666667	-24.815	0.535172533048525	1	NS	NS
ENSG00000134548.11_2_D	ENST00000256969	ENSG00000134548.11	SPX	chr12	21531136	21532947	+	21531195	21532947	1752	2	0	100	0	0	9.71	15.845	0	1.813973	0	0	0.294142	1.880985	D	2	TRUE	8.51833333333333	33.3333333333333	24.815	0.535172533048525	1	NS	NS
ENSG00000134574.14_1_S	ENST00000256996	ENSG00000134574.14	DDB2	chr11	47238799	47239240	+	47238849	47239240	391	1	100	100	100	100	100	100	4.801416	3.780111	3.369337	1.2406	2.357155	7.820952	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000086205.20_1_S	ENST00000256999	ENSG00000086205.20	FOLH1	chr11	49146634	49146945	-	49146634	49146755	121	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134590.14_1_S	ENST00000257013	ENSG00000134590.14	RTL8C	chrX	135032354	135033546	+	135032725	135033546	821	1	100	100	100	100	100	100	376.130253	386.983511	447.082843	394.130595	384.04685	410.702776	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134594.7_1_S	ENST00000257017,ENST00000970517,ENST00001096929	ENSG00000134594.7	RAB33A	chrX	130184284	130184870	+	130184740	130184870	130	1	100	100	100	100	100	100	250.785822	266.164621	235.23914	254.067661	281.360898	244.904804	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134644.18_1_S	ENST00000257075	ENSG00000134644.18	PUM1	chr1	30931505	30933342	-	30931505	30933210	1705	1	100	100	100	100	100	100	147.57316	134.779541	144.371293	147.731718	158.342235	147.08222	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134668.15_1_S	ENST00000257100,ENST00000360482	ENSG00000134668.15	SPOCD1	chr1	31790421	31791291	-	31790421	31790602	181	1	100	100	NA	NA	100	100	0.218536	0.397897	0	0	0.174578	0.641095	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000134686.23_1_S	ENST00000257118	ENSG00000134686.23	PHC2	chr1	33323625	33325019	-	33323625	33324864	1239	1	100	100	100	100	100	100	137.456516	154.061972	139.38097	130.673094	123.009461	146.089698	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134744.16_1_D	ENST00000257177	ENSG00000134744.16	TUT4	chr1	52423274	52424002	-	52423274	52423934	660	2	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000134744.16_2_P	ENST00000257177	ENSG00000134744.16	TUT4	chr1	52423402	52424002	-	52423402	52423934	532	2	100	100	100	100	100	100	47.687998	42.569235	49.253842	50.232502	47.410136	52.626816	P	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134748.15_1_P	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52417022	+	52416690	52417022	332	5	24.615	0	22.781	21.648	0	27.219	9.267365	0	9.231333	7.965772	0	11.847864	P	4	TRUE	16.289	15.7986666666667	-0.490333333333336	0.967959314988745	1	NS	NS
ENSG00000134748.15_2_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52418179	+	52416690	52418179	1489	5	0	0	0	0	52.775	35.046	0	0	0	0	16.284371	15.254812	D	2	TRUE	29.2736666666667	0	-29.2736666666667	0.199649359039654	1	NS	NS
ENSG00000134748.15_3_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52418246	+	52416690	52418246	1556	5	33.191	50.387	32.368	33.891	0	0	12.496317	17.162105	13.116442	12.470942	0	0	D	4	TRUE	11.297	38.6486666666667	27.3516666666667	0.120689876240156	1	NS	NS
ENSG00000134748.15_4_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52418320	+	52416690	52418320	1630	5	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000134748.15_5_D	ENST00000257181	ENSG00000134748.15	PRPF38A	chr1	52416647	52420839	+	52416690	52420839	4149	5	42.194	49.613	44.851	44.462	47.225	37.735	15.88611	16.898524	18.175018	16.36077	14.571577	16.425135	D	6	TRUE	43.1406666666667	45.5526666666667	2.412	0.537170745570048	1	NS	NS
ENSG00000134757.6_1_P	ENST00000257189	ENSG00000134757.6	DSG3	chr18	31475645	31477879	+	31476260	31477879	1619	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	P	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134757.6_2_D	ENST00000257189	ENSG00000134757.6	DSG3	chr18	31475645	31478702	+	31476260	31478702	2442	2	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	D	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134758.16_1_P	ENST00000257190,ENST00001103780,ENST00001132721	ENSG00000134758.16	RNF138	chr18	32129118	32130722	+	32129187	32130722	1535	3	38.911	48.223	44.507	62.662	46.497	0	12.432332	20.609291	18.091732	20.761695	20.180525	0	P	5	TRUE	36.3863333333333	43.8803333333333	7.494	0.729691030340384	1	NS	NS
ENSG00000134758.16_2_D	ENST00000257190,ENST00001103780,ENST00001132721	ENSG00000134758.16	RNF138	chr18	32129118	32130812	+	32129187	32130812	1625	3	0	0	0	0	0	66.529	0	0	0	0	0	23.415958	D	1	FALSE	22.1763333333333	0	-22.1763333333333	NA	NA	NS	NS
ENSG00000134758.16_3_D	ENST00000257190,ENST00001103780,ENST00001132721	ENSG00000134758.16	RNF138	chr18	32129118	32131561	+	32129187	32131561	2374	3	61.089	51.777	55.493	37.338	53.503	33.471	19.51798	22.12794	22.557749	12.371237	23.220868	11.780504	D	6	TRUE	41.4373333333333	56.1196666666667	14.6823333333333	0.124421590612852	1	NS	NS
ENSG00000134760.7_1_P	ENST00000257192	ENSG00000134760.7	DSG1	chr18	31354296	31357029	+	31355346	31357029	1683	2	100	88.368	0	100	0	0	0.231398	0.525309	0	0.235984	0	0	P	0	FALSE	33.3333333333333	62.7893333333333	29.456	NA	NA	NS	NS
ENSG00000134760.7_2_D	ENST00000257192	ENSG00000134760.7	DSG1	chr18	31354296	31359246	+	31355346	31359246	3900	2	0	11.632	100	0	100	100	0	0.069147	0.297767	0	0.275322	0.337177	D	0	FALSE	66.6666666666667	37.2106666666667	-29.456	NA	NA	NS	NS
ENSG00000134780.12_1_P	ENST00000257215	ENSG00000134780.12	DAGLA	chr11	61743531	61746953	+	61744489	61746953	2464	2	0	25.362	0	26.717	0	81.095	0	9.350702	0	9.836571	0	29.674276	P	3	TRUE	35.9373333333333	8.454	-27.4833333333333	0.371267900468058	1	NS	NS
ENSG00000134780.12_2_D	ENST00000257215	ENSG00000134780.12	DAGLA	chr11	61743531	61747001	+	61744489	61747001	2512	2	100	74.638	100	73.283	100	18.905	37.891651	27.517592	34.259233	26.981152	36.799239	6.917728	D	6	TRUE	64.0626666666667	91.546	27.4833333333333	0.371267900468058	1	NS	NS
ENSG00000124942.15_1_S	ENST00000257247,ENST00000530124,ENST00001026537,ENST00001026539,ENST00001118926	ENSG00000124942.15	AHNAK	chr11	62433541	62433891	-	62433541	62433837	296	1	NA	NA	100	NA	NA	100	0	0	1.041843	0	0	1.011505	S	2	TRUE	100	100	0	NA	NA	NS	NS
ENSG00000134812.8_1_S	ENST00000257248	ENSG00000134812.8	CBLIF	chr11	59829272	59829545	-	59829272	59829483	211	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134824.16_1_S	ENST00000257261,ENST00001119117,ENST00001119118	ENSG00000134824.16	FADS2	chr11	61865637	61867354	+	61866178	61867354	1176	1	100	100	100	100	100	100	357.15579	381.744906	337.640423	381.193076	370.056684	381.799002	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000134827.8_1_S	ENST00000257264	ENSG00000134827.8	TCN1	chr11	59852801	59853036	-	59852801	59852974	173	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000134853.14_1_S	ENST00000257290,ENST00001123502,ENST00001137597	ENSG00000134853.14	PDGFRA	chr4	54295124	54298245	+	54295272	54298245	2973	1	100	100	100	100	100	100	0.531854	0.678323	0.688103	0.43322	0.82226	0.631255	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000134917.12_1_S	ENST00000257359,ENST00001071611,ENST00001142150	ENSG00000134917.12	ADAMTS8	chr11	130404922	130406128	-	130404922	130405557	635	1	100	100	100	100	100	100	1.360774	1.608725	2.45156	0.855397	0.75664	2.356825	S	4	TRUE	100	100	0	1	1	NS	NS
ENSG00000134962.9_1_S	ENST00000257408	ENSG00000134962.9	KLB	chr4	39448300	39451536	+	39448686	39451536	2850	1	100	100	100	100	100	100	0.571523	0.483202	0.413365	0.668085	0.551684	0.961636	S	0	FALSE	100	100	0	NA	NA	NS	NS
ENSG00000134982.21_1_P	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112844457	+	112844126	112844457	331	5	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000134982.21_2_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112844979	+	112844126	112844979	853	5	38.928	47.247	17.529	47.733	22.314	48.995	28.837738	36.901711	13.843173	40.110401	19.121589	45.340065	D	6	TRUE	39.6806666666667	34.568	-5.11266666666667	0.701368007034233	1	NS	NS
ENSG00000134982.21_3_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112845153	+	112844126	112845153	1027	5	15.76	5.485	37.185	0	31.703	2.57	11.674868	4.284143	29.366869	0	27.167627	2.378692	D	5	TRUE	11.4243333333333	19.4766666666667	8.05233333333333	0.591188922306607	1	NS	NS
ENSG00000134982.21_4_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112846066	+	112844126	112846066	1940	5	0	16.742	6.9	15.974	0	8.795	0	13.076283	5.449592	13.423101	0	8.138873	D	4	TRUE	8.25633333333333	7.88066666666667	-0.375666666666667	0.958002733619998	1	NS	NS
ENSG00000134982.21_5_D	ENST00000257430,ENST00000713638,ENST00000713639,ENST00001005978,ENST00001026467,ENST00001026468,ENST00001081085	ENSG00000134982.21	APC	chr5	112837552	112846239	+	112844126	112846239	2113	5	45.312	30.526	38.386	36.294	45.983	39.64	33.567051	23.842188	30.314877	30.4981	39.404161	36.682751	D	6	TRUE	40.639	38.0746666666667	-2.56433333333333	0.647084297552784	1	NS	NS
ENSG00000135046.17_1_P	ENST00000257497,ENST00001097716,ENST00001097717	ENSG00000135046.17	ANXA1	chr9	73170050	73170393	+	73170107	73170393	286	2	100	100	100	100	100	100	1.22824	13.020517	9.030268	3.731241	3.797012	12.369095	P	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135063.22_1_S	ENST00000257515,ENST00001030692,ENST00001135663	ENSG00000135063.22	ENTREP1	chr9	69391600	69392454	+	69391804	69392454	650	1	100	100	100	100	100	100	6.485701	8.148191	6.894711	6.528346	7.223088	8.494139	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135074.18_1_S	ENST00000257527	ENSG00000135074.18	ADAM19	chr5	157477303	157481002	-	157477303	157480948	3645	1	100	100	100	100	100	100	28.659361	23.474134	23.685909	23.201624	23.651859	22.187086	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135083.19_1_D	ENST00000257536	ENSG00000135083.19	CCNJL	chr5	160251651	160253798	-	160251651	160253377	1726	3	100	100	100	100	100	100	4.120509	3.869017	4.829627	3.627647	3.467757	4.354103	D	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135083.19_2_D	ENST00000257536	ENSG00000135083.19	CCNJL	chr5	160252793	160253798	-	160252793	160253377	584	3	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000135083.19_3_P	ENST00000257536	ENSG00000135083.19	CCNJL	chr5	160253208	160253798	-	160253208	160253377	169	3	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000135093.15_1_P	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109086223	+	109085931	109086223	292	4	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000135093.15_2_D	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109086382	+	109085931	109086382	451	4	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000135093.15_3_D	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109087901	+	109085931	109087901	1970	4	0	0	0	0	0	0	0	0	0	0	0	0	D	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000135093.15_4_D	ENST00000257548	ENSG00000135093.15	USP30	chr12	109085666	109088023	+	109085931	109088023	2092	4	100	100	100	100	100	100	33.085853	33.691028	35.370374	31.122118	30.199784	33.714254	D	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135100.21_1_S	ENST00000257555	ENSG00000135100.21	HNF1A	chr12	121001064	121002512	+	121001192	121002512	1320	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
ENSG00000135111.17_1_D	ENST00000257566	ENSG00000135111.17	TBX3	chr12	114670254	114672302	-	114670254	114671840	1586	2	68.687	39.426	12.854	100	100	100	2.641424	0.739448	0.186957	0.886861	1.205247	1.453416	D	3	TRUE	100	40.3223333333333	-59.6776666666667	0.0658678050629224	1	NS	NS
ENSG00000135111.17_2_P	ENST00000257566	ENSG00000135111.17	TBX3	chr12	114670936	114672302	-	114670936	114671840	904	2	31.313	60.574	87.146	0	0	0	1.204183	1.136077	1.267549	0	0	0	P	3	TRUE	0	59.6776666666667	59.6776666666667	0.0658678050629224	1	NS	NS
ENSG00000135114.15_1_D	ENST00000257570	ENSG00000135114.15	OASL	chr12	121019110	121021058	-	121019110	121020560	1450	2	100	NA	NA	NA	NA	0	0.073219	0	0	0	0	0	D	0	FALSE	0	100	100	NA	NA	NS	NS
ENSG00000135119.16_1_P	ENST00000257575,ENST00000407967	ENSG00000135119.16	RNFT2	chr12	116849313	116852945	+	116852712	116852945	233	2	0	0	0	0	0	0	0	0	0	0	0	0	P	0	FALSE	0	0	0	NA	NA	NS	NS
ENSG00000135119.16_2_D	ENST00000257575,ENST00000407967	ENSG00000135119.16	RNFT2	chr12	116849313	116853631	+	116852712	116853631	919	2	100	100	100	100	100	100	13.002148	12.23382	11.90566	13.340371	13.722752	15.445173	D	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135144.10_1_S	ENST00000257600	ENSG00000135144.10	DTX1	chr12	113096714	113098028	+	113096939	113098028	1089	1	100	100	100	100	100	100	161.930867	154.868754	156.031962	177.84581	166.7134	185.132688	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000186088.18_1_S	ENST00000257626,ENST00000974581,ENST00000974585,ENST00001016954,ENST00001016956	ENSG00000186088.18	GSAP	chr7	77310750	77311449	-	77310750	77311357	607	1	100	100	100	100	100	100	7.575686	2.959584	2.270617	4.026436	7.1494	3.952026	S	6	TRUE	100	100	0	1	1	NS	NS
ENSG00000135175.6_1_S	ENST00000257627	ENSG00000135175.6	OCM2	chr7	97984684	97984983	-	97984684	97984957	273	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	S	0	FALSE	NA	NA	NA	NA	NA	NS	NS
