APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	A4_1.PAU	A4_2.PAU	A4_3.PAU	A4_4.PAU	A5_1.PAU	A5_2.PAU	A5_3.PAU	A5_4.PAU	WT_1.PAU	WT_2.PAU	WT_3.PAU	WT_4.PAU	A4_1.TPM	A4_2.TPM	A4_3.TPM	A4_4.TPM	A5_1.TPM	A5_2.TPM	A5_3.TPM	A5_4.TPM	WT_1.TPM	WT_2.TPM	WT_3.TPM	WT_4.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000119242.11_1_D	ENST00000238156	ENSG00000119242.11	CCDC92	chr12	123935621	123937830	-	123935621	123937057	1436	2	11.184	9.255	6.823	9.617	9.401	7.086	5.529	8.119	10.124	8.001	6.639	13.932	2.776983	2.503843	1.920826	3.525664	2.838554	2.782731	1.770106	2.358828	3.016203	2.284287	1.576984	4.900811	12	TRUE	9.674	8.37675	-1.29725	0.491685252604064	0.83354889835246	0.308312817556343	653	1436	Distal	NS	NS
ENSG00000119321.12_1_D	ENST00000238256	ENSG00000119321.12	FKBP15	chr9	113161005	113166155	-	113161005	113166077	5072	2	16.076	13.169	14.082	10.955	7.941	9.838	11.632	10.325	6.431	5.723	7.404	7.521	2.557942	2.500108	2.436452	2.145142	1.400765	2.136745	2.050476	1.629862	1.211969	1.182064	1.07759	1.661041	12	TRUE	6.76975	11.75225	4.9825	0.000728728198116509	0.0295379722975955	3.13743442513767	559	5072	Distal	NS	NS
ENSG00000119321.12_2_P	ENST00000238256	ENSG00000119321.12	FKBP15	chr9	113165518	113166155	-	113165518	113166077	559	2	83.924	86.831	85.918	89.045	92.059	90.162	88.368	89.675	93.569	94.277	92.596	92.479	13.353664	16.485294	14.865826	17.436637	16.23911	19.58164	15.577322	14.155494	17.63495	19.473055	13.477129	20.425502	12	TRUE	93.23025	88.24775	-4.9825	0.000728728198116503	0.0295379722975955	3.13743442513768	559	5072	Proximal	NS	NS
ENSG00000119638.16_2_D	ENST00000238616,ENST00001044055,ENST00001137357	ENSG00000119638.16	NEK9	chr14	75081372	75084686	-	75081372	75084563	3191	3	8.231	6.048	7.914	6.243	5.678	7.652	6.699	6.392	6.383	7.173	8.422	8.353	5.850146	5.159235	5.710711	4.994313	2.778598	5.057325	3.785086	3.035028	3.790305	4.36535	3.703425	4.883165	12	TRUE	7.58275	6.857125	-0.725625	0.269538905272043	0.651263055556307	0.569378539844603	2443	3191	Distal	NS	NS
ENSG00000119638.16_3_P	ENST00000238616,ENST00001044055,ENST00001137357	ENSG00000119638.16	NEK9	chr14	75082120	75084686	-	75082120	75084563	2443	3	90.52	92.888	90.746	92.217	93.274	91.205	92.234	93.157	92.756	91.439	91.179	90.03	64.334482	79.233233	65.481697	73.768656	45.641789	60.278351	52.110618	44.235784	55.078084	55.645477	40.092491	52.63187	12	TRUE	91.351	92.030125	0.679124999999999	0.355898230638853	0.729537490442241	0.448674171101782	2443	3191	Proximal	NS	NS
ENSG00000115421.15_1_P	ENST00000238714,ENST00001077364,ENST00001139108	ENSG00000115421.15	PAPOLG	chr2	60797061	60798469	+	60797160	60798469	1309	2	80.796	85.87	90.942	82.092	88.821	85.799	85.31	85.399	91.854	89.142	96.51	88.413	33.033796	37.152867	27.543029	27.717518	34.37276	30.549185	27.995643	30.506699	27.87579	31.924269	27.788385	26.923539	12	TRUE	91.47975	85.628625	-5.851125	0.0388786546630265	0.258641446821201	1.41028877158868	1309	1803	Proximal	NS	NS
ENSG00000115421.15_2_D	ENST00000238714,ENST00001077364,ENST00001139108	ENSG00000115421.15	PAPOLG	chr2	60797061	60798963	+	60797160	60798963	1803	2	19.204	14.13	9.058	17.908	11.179	14.201	14.69	14.601	8.146	10.858	3.49	11.587	7.85172	6.113732	2.743427	6.046247	4.326146	5.056443	4.820627	5.215888	2.472008	3.888679	1.004813	3.52848	12	TRUE	8.52025	14.371375	5.851125	0.0388786546630263	0.258641446821201	1.41028877158869	1309	1803	Distal	NS	NS
ENSG00000119778.17_1_D	ENST00000238789	ENSG00000119778.17	ATAD2B	chr2	23748663	23752087	-	23748663	23752045	3382	2	70.896	80.114	100	71.044	74.354	100	82.762	87.307	85.818	84.505	76.194	69.968	40.527843	37.418411	31.022791	29.654606	34.222246	36.772742	33.972342	31.828781	29.875976	38.376872	33.108251	38.957203	12	TRUE	79.12125	83.309625	4.18837499999999	0.471897199799272	0.816499223869061	0.326152599718573	244	3382	Distal	NS	NS
ENSG00000119778.17_2_P	ENST00000238789	ENSG00000119778.17	ATAD2B	chr2	23751801	23752087	-	23751801	23752045	244	2	29.104	19.886	0	28.956	25.646	0	17.238	12.693	14.182	15.495	23.806	30.032	16.637111	9.288228	0	12.086585	11.803696	0	7.07608	4.627244	4.937044	7.036777	10.344214	16.721215	10	TRUE	20.87875	16.690375	-4.188375	0.471897199799272	0.816499223869061	0.326152599718574	244	3382	Proximal	NS	NS
ENSG00000119820.13_3_D	ENST00000238831	ENSG00000119820.13	YIPF4	chr2	32305488	32306586	+	32305626	32306586	960	6	81.848	68.539	80.402	73.225	78.166	68.204	77.512	93.891	85.489	75.584	92.982	75.052	141.941112	100.43819	102.907783	109.756837	100.044169	88.159525	99.948189	78.428518	90.475458	88.536478	87.280845	85.539602	12	TRUE	82.27675	77.723375	-4.553375	0.415843627041466	0.772772698959743	0.381069949854354	960	10968	Proximal	NS	NS
ENSG00000119820.13_4_D	ENST00000238831	ENSG00000119820.13	YIPF4	chr2	32305488	32311744	+	32305626	32311744	6118	6	0	0	0	2.811	0.514	0	5.2	0	2.127	8.993	3.349	1.955	0	0	0	4.213442	0.657892	0	6.704628	0	2.250983	10.534558	3.143273	2.228511	6	TRUE	4.106	1.065625	-3.040375	0.164310449092678	0.528526185238078	0.784334817337949	960	10968	Intermediate	NS	NS
ENSG00000119820.13_5_D	ENST00000238831	ENSG00000119820.13	YIPF4	chr2	32305488	32311933	+	32305626	32311933	6307	6	10.53	17.61	11.048	12.868	14.652	20.276	9.371	4.613	8.159	7.909	1.797	13.736	18.260459	25.806503	14.140227	19.288387	18.753476	26.20871	12.083819	3.853282	8.635199	9.264398	1.687194	15.655388	12	TRUE	7.90025	12.621	4.72075	0.164889738592766	0.529454472615794	0.782806370499829	960	10968	Intermediate	NS	NS
ENSG00000119820.13_6_D	ENST00000238831	ENSG00000119820.13	YIPF4	chr2	32305488	32316594	+	32305626	32316594	10968	6	7.622	13.85	8.55	11.096	6.668	11.52	7.917	1.496	4.225	7.513	1.872	9.256	13.218058	20.296696	10.942912	16.631086	8.534321	14.890474	10.208141	1.249974	4.471657	8.800688	1.757338	10.549614	12	TRUE	5.7165	8.589875	2.873375	0.217482822673762	0.586698313884917	0.662575038997145	960	10968	Distal	NS	NS
ENSG00000119862.15_2_D	ENST00000238875,ENST00000409537,ENST00000925227	ENSG00000119862.15	LGALSL	chr2	64458284	64459009	+	64458428	64459009	581	3	52.983	52.123	43.544	45.576	43.614	45.73	48.688	63.816	53.228	56.634	57.921	49.486	33.130789	29.142461	19.481368	23.214925	22.427499	25.608373	27.167613	42.267852	40.451604	46.21772	42.49964	35.352405	12	TRUE	54.31725	49.50925	-4.808	0.148199302722268	0.504157543993278	0.829153839707457	581	2953	Proximal	NS	NS
ENSG00000119862.15_3_D	ENST00000238875,ENST00000409537,ENST00000925227	ENSG00000119862.15	LGALSL	chr2	64458284	64461381	+	64458428	64461381	2953	3	47.017	47.877	56.456	54.424	56.386	54.27	51.312	36.184	46.772	43.366	42.079	50.514	29.400597	26.768693	25.258098	27.721728	28.994622	30.391168	28.632082	23.966578	35.545388	35.38994	30.875809	36.086641	12	TRUE	45.68275	50.49075	4.808	0.148199302722268	0.504157543993278	0.829153839707457	581	2953	Distal	NS	NS
ENSG00000119878.9_2_D	ENST00000238892	ENSG00000119878.9	CRIPT	chr2	46624162	46624870	+	46624227	46624870	643	4	69.027	70.702	59.897	50.276	63.093	53.055	55.352	56.585	74.695	49.848	63.908	57.061	141.692221	155.907556	115.058671	90.475951	138.47133	84.263402	96.65455	100.615901	165.914244	99.454741	143.440239	99.902528	12	TRUE	61.378	59.748375	-1.629625	0.794381741320078	1	0.0999707465558108	643	1515	Proximal	NS	NS
ENSG00000119878.9_3_D	ENST00000238892	ENSG00000119878.9	CRIPT	chr2	46624162	46624958	+	46624227	46624958	731	4	20.748	20.42	30.793	39.537	30.149	35.375	35.792	34.234	18.06	42.512	29.97	33.602	42.589425	45.02836	59.15155	71.149262	66.16841	56.183835	62.498861	60.874052	40.115176	84.819236	67.26631	58.830338	12	TRUE	31.036	30.881	-0.154999999999998	0.979242250632975	1	0.00910985661507612	643	1515	Intermediate	NS	NS
ENSG00000119878.9_4_D	ENST00000238892	ENSG00000119878.9	CRIPT	chr2	46624162	46625742	+	46624227	46625742	1515	4	10.225	8.878	9.31	10.187	6.758	11.57	8.857	9.181	7.245	7.64	6.122	9.337	20.9893	19.578066	17.883929	18.332903	14.831089	18.375571	15.465421	16.325179	16.093416	15.243316	13.739893	16.348099	12	TRUE	7.586	9.37075	1.78475	0.0721633117416284	0.356093541349101	1.14168354422843	643	1515	Distal	NS	NS
ENSG00000119906.15_1_P	ENST00000238961	ENSG00000119906.15	SLF2	chr10	100961876	100963721	+	100961912	100963721	1809	2	57.135	48.735	29.502	34.642	35.663	26.371	36.497	21.075	35.935	33.168	35.709	38.44	42.584692	29.793911	10.685073	14.792171	16.310541	13.753127	17.202606	9.202609	10.414188	12.648448	8.389501	17.848256	12	TRUE	35.813	36.2025	0.389499999999998	0.930014866736096	1	0.0315101089838662	1809	3222	Proximal	NS	NS
ENSG00000119906.15_2_D	ENST00000238961	ENSG00000119906.15	SLF2	chr10	100961876	100965134	+	100961912	100965134	3222	2	42.865	51.265	70.498	65.358	64.337	73.629	63.503	78.925	64.065	66.832	64.291	61.56	31.948789	31.341154	25.532802	27.908367	29.424145	38.398989	29.931296	34.464234	18.566353	25.486547	15.104691	28.582841	12	TRUE	64.187	63.7975	-0.389499999999998	0.930014866736096	1	0.0315101089838661	1809	3222	Distal	NS	NS
ENSG00000119950.22_1_P	ENST00000239007	ENSG00000119950.22	MXI1	chr10	110284823	110286635	+	110284987	110286635	1648	2	94.144	92.789	93.444	90.791	92.013	93.749	96.176	95.35	92.219	90.742	92.035	91.896	41.059863	49.216774	49.063594	44.82405	35.949475	40.50823	37.274664	26.571185	66.488069	58.759955	41.3001	42.086928	12	TRUE	91.723	93.557	1.834	0.0258420685846468	0.212639559267579	1.58767272523809	1648	2378	Proximal	NS	NS
ENSG00000119950.22_2_D	ENST00000239007	ENSG00000119950.22	MXI1	chr10	110284823	110287365	+	110284987	110287365	2378	2	5.856	7.211	6.556	9.209	7.987	6.251	3.824	4.65	7.781	9.258	7.965	8.104	2.553843	3.825007	3.442421	4.54663	3.12049	2.700794	1.482218	1.295807	5.610068	5.994846	3.574074	3.711271	12	TRUE	8.277	6.443	-1.834	0.0258420685846472	0.212639559267579	1.58767272523808	1648	2378	Distal	NS	NS
ENSG00000120137.9_2_D	ENST00000239231	ENSG00000120137.9	PANK3	chr5	168548494	168557621	-	168548494	168557570	9076	7	100	100	100	100	100	100	100	100	100	100	100	100	189.380225	206.672502	177.620582	155.114432	137.287644	156.117709	156.038723	177.615129	202.162633	232.73639	192.264427	231.999788	12	TRUE	100	100	0	1	1	0	510	9076	Distal	NS	NS
ENSG00000120137.9_1_S	ENST00000239231,ENST00001001897	ENSG00000120137.9	PANK3	chr5	168556953	168557640	-	168556953	168557463	510	7	100	100	100	100	100	100	100	100	100	100	100	100	122.794927	92.517031	134.438058	141.857241	114.68784	109.525051	104.502444	163.858224	206.354319	230.203785	195.483873	245.735455	12	TRUE	100	100	0	1	1	0	510	9076	Proximal	NS	NS
ENSG00000120149.10_2_D	ENST00000239243	ENSG00000120149.10	MSX2	chr5	174729158	174730893	+	174729583	174730893	1310	2	100	100	100	100	100	100	100	85.197	100	100	100	100	18.0084	10.165678	18.127859	14.975536	17.874613	18.767302	26.16145	16.498515	7.396349	6.090487	10.883586	12.84305	12	TRUE	100	98.149625	-1.850375	0.350616662820207	0.724781649859607	0.455167448199697	1310	1310	Intermediate	NS	NS
ENSG00000120327.7_3_D	ENST00000239449	ENSG00000120327.7	PCDHB14	chr5	141223342	141227759	+	141225902	141227759	1857	3	36.926	35.536	33.893	38.945	33.369	37.549	39.716	38.35	37.915	39.257	36.758	43.523	7.152884	7.473413	6.712049	10.564988	11.12774	15.378993	13.781944	13.98119	5.039398	6.125681	4.110278	7.692713	12	TRUE	39.36325	36.7855	-2.57775	0.188604149955348	0.550722001260285	0.724448755485864	391	1857	Distal	NS	NS
ENSG00000120327.7_2_D	ENST00000239449,ENST00000624896	ENSG00000120327.7	PCDHB14	chr5	141223342	141226293	+	141225902	141226293	391	3	63.074	64.464	66.107	61.055	66.631	62.451	60.284	61.65	62.085	60.743	63.242	56.477	12.217991	13.557283	13.09142	16.56302	22.219616	25.578504	20.919569	22.475851	8.252044	9.478198	7.071577	9.982322	12	TRUE	60.63675	63.2145	2.57775	0.188604149955348	0.550722001260285	0.724448755485864	391	1857	Proximal	NS	NS
ENSG00000120328.6_2_D	ENST00000239450,ENST00000624949	ENSG00000120328.6	PCDHB12	chr5	141208718	141212571	+	141211295	141212571	1276	2	100	100	100	100	100	100	100	100	100	100	100	100	2.03859	2.950696	2.070877	2.272462	2.10054	3.344669	2.827269	0.811442	0.954407	1.363005	0.514157	1.278559	9	TRUE	100	100	0	1	1	0	1276	1276	Intermediate	NS	NS
ENSG00000120458.14_1_D	ENST00000239614,ENST00001084696,ENST00001117860	ENSG00000120458.14	MSANTD2	chr11	124766497	124768028	-	124766497	124767175	678	2	100	100	100	100	100	100	100	100	100	100	100	100	27.743867	31.664024	26.669152	28.09924	24.870589	27.638928	25.503729	18.101999	23.370636	27.953195	21.719457	26.41411	12	TRUE	100	100	0	1	1	0	678	678	Intermediate	NS	NS
ENSG00000120526.14_1_D	ENST00000239690	ENSG00000120526.14	NUDCD1	chr8	109240918	109243301	-	109240918	109243008	2090	2	24.016	23.733	19.302	17.721	23.098	23.787	21.816	22.706	20.249	18.906	18.263	20.212	23.156422	18.539105	17.191917	14.035491	19.087104	17.83682	17.019881	19.162166	19.628432	17.863941	21.557536	20.49215	12	TRUE	19.4075	22.022375	2.614875	0.0211179957241357	0.188954578116784	1.67534730239074	334	2090	Distal	NS	NS
ENSG00000120526.14_2_P	ENST00000239690	ENSG00000120526.14	NUDCD1	chr8	109242674	109243301	-	109242674	109243008	334	2	75.984	76.267	80.698	82.279	76.902	76.213	78.184	77.294	79.751	81.094	81.737	79.788	73.262637	59.576708	71.878354	65.168479	63.549008	57.147549	60.996305	65.228787	77.306255	76.623718	96.48014	80.892823	12	TRUE	80.5925	77.977625	-2.61487500000001	0.0211179957241353	0.188954578116784	1.67534730239075	334	2090	Proximal	NS	NS
ENSG00000242715.9_1_D	ENST00000239860	ENSG00000242715.9	CCDC169	chr13	36222007	36227381	-	36222007	36227200	5193	2	56.491	100	100	100	63.212	100	100	51.032	52.389	100	100	100	2.239593	2.100612	2.08669	2.107343	2.957185	2.141768	2.000319	2.571411	1.829938	1.612077	1.570231	1.613527	12	TRUE	88.09725	83.841875	-4.255375	0.776764117627601	1	0.109710844732728	27	5193	Distal	NS	NS
ENSG00000242715.9_2_P	ENST00000239860	ENSG00000242715.9	CCDC169	chr13	36227173	36227381	-	36227173	36227200	27	2	43.509	0	0	0	36.788	0	0	48.968	47.611	0	0	0	1.724953	0	0	0	1.721003	0	0	2.467381	1.663039	0	0	0	4	TRUE	11.90275	16.158125	4.255375	0.776764117627601	1	0.109710844732728	27	5193	Proximal	NS	NS
ENSG00000120690.19_1_D	ENST00000239882	ENSG00000120690.19	ELF1	chr13	40931918	40934028	-	40931918	40933424	1506	2	0	0	0	0	0	1.692	8.31	5.244	3.082	2.848	0	16.361	0	0	0	0	0	1.082361	4.708793	2.771452	0.923357	1.017226	0	6.086933	5	TRUE	5.57275	1.90575	-3.667	0.398664992714476	0.760725077328035	0.399391898620094	1397	1506	Distal	NS	NS
ENSG00000120690.19_2_P	ENST00000239882	ENSG00000120690.19	ELF1	chr13	40932027	40934028	-	40932027	40933424	1397	2	100	100	100	100	100	98.308	91.69	94.756	96.918	97.152	100	83.639	55.142137	53.969729	40.927466	53.289735	62.967099	62.888586	51.957771	50.07593	29.037824	34.700392	29.058053	31.116778	12	TRUE	94.42725	98.09425	3.667	0.398664992714476	0.760725077328035	0.399391898620094	1397	1506	Proximal	NS	NS
ENSG00000120709.13_2_D	ENST00000239906	ENSG00000120709.13	FAM53C	chr5	138346701	138349729	+	138346959	138349729	2770	2	100	100	100	100	100	100	100	100	100	100	100	100	23.313299	29.54117	25.299894	28.926795	22.641204	31.17918	21.017201	23.689049	31.240687	32.947358	25.536812	29.625339	12	TRUE	100	100	0	1	1	0	2770	2770	Intermediate	NS	NS
ENSG00000120738.9_2_D	ENST00000239938	ENSG00000120738.9	EGR1	chr5	138466756	138469303	+	138468081	138469303	1222	2	100	100	100	100	100	100	100	100	100	100	100	100	57.396942	48.343664	26.699544	44.091778	37.547607	100.236796	14.901	57.307685	25.511561	29.748618	19.145667	59.096722	12	TRUE	100	100	0	1	1	0	1222	1222	Intermediate	NS	NS
ENSG00000120742.13_1_D	ENST00000239944,ENST00000487153,ENST00000914303,ENST00000981764,ENST00001143382	ENSG00000120742.13	SERP1	chr3	150541997	150544498	-	150541997	150544414	2417	3	20.032	26.249	29.749	23.401	27.987	25.247	29.075	25.48	20.986	25.197	23.046	25.677	73.213465	74.0374	72.364852	60.116285	78.668237	74.725274	77.882081	81.009427	70.124387	80.870326	79.187495	75.358047	12	TRUE	23.7265	25.9025	2.176	0.196893062127781	0.559466151832124	0.705769586719706	200	2417	Distal	NS	NS
ENSG00000120742.13_2_D	ENST00000239944,ENST00000487153,ENST00000914303,ENST00000981764,ENST00001143382	ENSG00000120742.13	SERP1	chr3	150542515	150544498	-	150542515	150544414	1899	3	79.968	73.751	70.251	76.599	72.013	56.702	67.625	61.524	64.621	64.817	66.992	64.425	292.277641	208.017492	170.885167	196.774691	202.417681	167.825987	181.143794	195.605089	215.934525	208.034199	230.183738	189.077653	12	TRUE	65.21375	69.804125	4.59037499999999	0.139950071659941	0.492280071234933	0.854026874821905	200	2417	Intermediate	NS	NS
ENSG00000120742.13_3_P	ENST00000239944,ENST00000487153,ENST00000914303,ENST00000981764,ENST00001143382	ENSG00000120742.13	SERP1	chr3	150544214	150544498	-	150544214	150544414	200	3	0	0	0	0	0	18.052	3.3	12.996	14.393	9.986	9.962	9.898	0	0	0	0	0	53.429668	8.838824	41.31789	48.09488	32.049873	34.228771	29.04885	7	TRUE	11.05975	4.2935	-6.76625	0.0363369748748442	0.249571485147928	1.43965123139917	200	2417	Proximal	NS	NS
ENSG00000120896.16_1_P	ENST00000240123	ENSG00000120896.16	SORBS3	chr8	22574666	22575467	+	22574728	22575467	739	2	0	0	29.727	0	0	0	0	0	0	0	0	22.762	0	0	6.690434	0	0	0	0	0	0	0	0	4.397611	2	TRUE	5.6905	3.715875	-1.974625	0.781744592895024	1	0.106935113966034	739	771	Proximal	NS	NS
ENSG00000120896.16_2_D	ENST00000240123	ENSG00000120896.16	SORBS3	chr8	22574666	22575499	+	22574728	22575499	771	2	100	100	70.273	100	100	100	100	100	100	100	100	77.238	17.17817	19.761229	15.81617	27.767465	23.212343	28.727752	27.256529	21.142166	19.497829	17.801989	16.204866	14.922221	12	TRUE	94.3095	96.284125	1.974625	0.781744592895024	1	0.106935113966034	739	771	Distal	NS	NS
ENSG00000120910.17_1_P	ENST00000240139	ENSG00000120910.17	PPP3CC	chr8	22540614	22540988	+	22540802	22540988	186	2	25.794	53.243	31.811	31.142	54.466	35.314	19.998	46.881	22.192	0	22.424	40.682	6.099411	16.187278	6.551723	6.257461	14.481903	9.920783	5.246852	13.160834	6.096648	0	5.925959	11.347953	11	TRUE	21.3245	37.331125	16.006625	0.153655068906139	0.511099410765018	0.813453108289776	186	340	Proximal	NS	NS
ENSG00000120910.17_2_D	ENST00000240139	ENSG00000120910.17	PPP3CC	chr8	22540614	22541142	+	22540802	22541142	340	2	74.206	46.757	68.189	68.858	45.534	64.686	80.002	53.119	77.808	100	77.576	59.318	17.547132	14.215257	14.044165	13.835948	12.10705	18.171971	20.990512	14.911743	21.375429	21.300494	20.500815	16.546424	12	TRUE	78.6755	62.668875	-16.006625	0.153655068906139	0.511099410765018	0.813453108289776	186	340	Distal	NS	NS
ENSG00000120948.21_4_D	ENST00000240185	ENSG00000120948.21	TARDBP	chr1	11022123	11024753	+	11022654	11024753	2099	7	10.705	6.95	4.506	7.015	6.466	4.113	7.938	6.844	5.422	7.038	7.392	5.36	25.901308	19.646621	9.986659	17.653622	12.242904	8.883956	15.975597	16.064994	15.729992	22.999278	20.555096	17.723057	12	TRUE	6.303	6.817125	0.514125	0.579250723883647	0.892838152720615	0.237133414804319	657	3766	Intermediate	NS	NS
ENSG00000120948.21_6_D	ENST00000240185	ENSG00000120948.21	TARDBP	chr1	11022123	11025492	+	11022654	11025492	2838	7	3.122	2.673	6.777	3.841	3.715	7.617	5.528	6.701	6.228	9.118	8.681	9.307	7.553321	7.555608	15.019663	9.6658	7.033813	16.45237	11.125698	15.727482	18.070309	29.793822	24.139302	30.773605	12	TRUE	8.3335	4.99675	-3.33675	0.00930999955129825	0.118986932504503	2.03105033994977	657	3766	Intermediate	NS	NS
ENSG00000120948.21_2_D	ENST00000240185,ENST00000315091	ENSG00000120948.21	TARDBP	chr1	11022123	11024152	+	11023248	11024152	904	7	0	0	2.367	0	0	0.963	0	0	0	0	0.245	0	0	0	5.24642	0	0	2.079039	0	0	0	0	0.682418	0	2	TRUE	0.06125	0.41625	0.355	0.285980126336362	0.66845534937454	0.543664146319714	657	3766	Intermediate	NS	NS
ENSG00000120948.21_1_P	ENST00000240185,ENST00000315091,ENST00001094808	ENSG00000120948.21	TARDBP	chr1	11022123	11024045	+	11023388	11024045	657	7	80.154	84.132	80.119	84.657	84.589	82.415	80.225	84.397	86.251	82.014	82.458	83.014	193.935552	237.823217	177.565399	213.034545	160.168423	178.010445	161.46257	198.09495	250.249102	268.002065	229.302202	274.482335	12	TRUE	83.43425	82.586	-0.848249999999993	0.51006965036942	0.846119545434988	0.292370516635864	657	3766	Proximal	NS	NS
ENSG00000121039.12_1_P	ENST00000240285	ENSG00000121039.12	RDH10	chr8	73322912	73323191	+	73323036	73323191	155	3	33.877	0	0	48.955	21.427	0	22.796	21.952	19.332	0	0	0	6.869733	0	0	6.624667	4.060133	0	4.138379	3.884494	1.484169	0	0	0	6	TRUE	4.833	18.625875	13.792875	0.114028670339962	0.437185002193009	0.942985939847927	155	2245	Proximal	NS	NS
ENSG00000121039.12_2_D	ENST00000240285	ENSG00000121039.12	RDH10	chr8	73322912	73324558	+	73323036	73324558	1522	3	44.504	76.946	82.286	36.373	57.99	72.441	53.333	60.694	72.621	90.528	82.6	77.215	9.024632	5.547105	5.606528	4.922128	10.988311	10.429962	9.681955	10.739884	5.575408	5.382238	5.711605	12.39525	12	TRUE	80.741	60.570875	-20.170125	0.0144749547799696	0.154707044164818	1.83938278434252	155	2245	Intermediate	NS	NS
ENSG00000121039.12_3_D	ENST00000240285	ENSG00000121039.12	RDH10	chr8	73322912	73325281	+	73323036	73325281	2245	3	21.619	23.054	17.714	14.672	20.583	27.559	23.871	17.354	8.048	9.472	17.4	22.785	4.38399	1.661987	1.206963	1.98548	3.900152	3.967851	4.333536	3.070728	0.617857	0.56317	1.203179	3.657641	10	TRUE	14.42625	20.80325	6.377	0.163179797737908	0.526053904303558	0.787333609516203	155	2245	Distal	NS	NS
ENSG00000121073.17_1_D	ENST00000240333,ENST00000974260,ENST00001038977,ENST00001135720	ENSG00000121073.17	SLC35B1	chr17	49700942	49701510	-	49700942	49701360	418	2	3.483	3.454	2.645	2.093	2.951	3.567	3.327	2.685	3.028	3.349	3.321	3.618	6.649529	4.642064	5.358439	4.297413	5.564843	5.859634	6.144381	5.741937	5.854899	6.793392	7.928021	7.576951	12	TRUE	3.329	3.025625	-0.303375	0.199266823825383	0.562248079061699	0.700565001494806	37	418	Distal	NS	NS
